"","t","S","E","I","R","city","county"
"2606",60.5000000000006,29.4837190391265,28.5358229430558,106.175286283138,335.80517173468,3,"B"
"2607",60.6000000000006,29.2181210248882,28.2307044984329,105.684249879168,336.866924597511,3,"B"
"2608",60.7000000000006,28.9546637104397,27.9295477229127,105.192021470345,337.923767096303,3,"B"
"2609",60.8000000000006,28.693542634088,27.6320778448062,104.6986922101,338.975687311006,3,"B"
"2610",60.9000000000006,28.4361754778709,27.3368034441272,104.204346844895,340.022674233107,3,"B"
"2611",61.0000000000006,28.1844202753778,27.0418225777378,103.709039445328,341.064717701556,3,"B"
"2612",61.1000000000006,27.9376214139069,26.7477849876539,103.21278550243,342.101808096009,3,"B"
"2613",61.2000000000006,27.6954391225455,26.4550115792622,102.715613347159,343.133935951034,3,"B"
"2614",61.3000000000006,27.4573774145531,26.1639730556694,102.217557445272,344.161092084505,3,"B"
"2615",61.4000000000006,27.2218246850076,25.8762463241015,101.718661331933,345.183267658958,3,"B"
"2616",61.5000000000006,26.9886296560979,25.5919164265291,101.218999645096,346.200454272277,3,"B"
"2617",61.6000000000006,26.7574515249568,25.3112562291397,100.718647977175,347.212644268728,3,"B"
"2618",61.7000000000006,26.5279639672276,25.0345186622861,100.217686621986,348.2198307485,3,"B"
"2619",61.8000000000006,26.301333147983,24.760459108285,99.7162001290122,349.22200761472,3,"B"
"2620",61.9000000000006,26.0795535339734,24.4870295401288,99.2142473098877,350.21916961601,3,"B"
"2621",62.0000000000006,25.8617250065009,24.2151174767988,98.7118454275914,351.211312089109,3,"B"
"2622",62.1000000000006,25.6459146328672,23.9466255008965,98.2090293228515,352.198430543385,3,"B"
"2623",62.2000000000006,25.432131279067,23.6814763446787,97.7058715396409,353.180520836613,3,"B"
"2624",62.3000000000006,25.2236461558855,23.4163319409667,97.2024423511381,354.15757955201,3,"B"
"2625",62.4000000000006,25.0165710186453,23.1550804393875,96.698744566446,355.129603975521,3,"B"
"2626",62.5000000000006,24.8132705333152,22.8952793159299,96.1948587295693,356.096591421186,3,"B"
"2627",62.6000000000006,24.6129547312642,22.6376895316623,95.6908157285922,357.058540008481,3,"B"
"2628",62.7000000000006,24.4161453240277,22.3817451482655,95.1866613619396,358.015448165767,3,"B"
"2629",62.8000000000006,24.2199921803435,22.1302633889845,94.6824296512855,358.967314779387,3,"B"
"2630",62.9000000000006,24.0267395859255,21.8809107156228,94.1782106225523,359.914139075899,3,"B"
"2631",63.0000000000006,23.8361694125736,21.6338626746622,93.6740467306392,360.855921182125,3,"B"
"2632",63.1000000000006,23.6476451163036,21.389709717439,93.1699835168261,361.792661649431,3,"B"
"2633",63.2000000000006,23.4623220123767,21.1472386270171,92.6660778760066,362.7243614846,3,"B"
"2634",63.3000000000006,23.277769999525,20.9088458673285,92.1623618697869,363.65102226336,3,"B"
"2635",63.4000000000006,23.0969952250783,20.6714437244286,91.6589151684356,364.572645882057,3,"B"
"2636",63.5000000000006,22.9187568237544,20.436253251264,91.1557548912398,365.489235033742,3,"B"
"2637",63.6000000000006,22.7418047812392,20.2044802287539,90.6529224073527,366.400792582654,3,"B"
"2638",63.7000000000006,22.5661584254128,19.9760369800051,90.1504827878542,367.307321806728,3,"B"
"2639",63.8000000000006,22.3926774444389,19.7499972213789,89.6484986995758,368.208826634606,3,"B"
"2640",63.9000000000006,22.2226466164813,19.5250281049089,89.1470136570076,369.105311621602,3,"B"
"2641",64.0000000000006,22.0554834249749,19.3016907343172,88.6460440825357,369.996781758172,3,"B"
"2642",64.1000000000006,21.8897540017736,19.0813863428322,88.1456174563967,370.883242198998,3,"B"
"2643",64.2000000000006,21.7252478967003,18.8642647210488,87.6457890086894,371.764698373562,3,"B"
"2644",64.3000000000006,21.5624451147245,18.6497822086037,87.1466164130235,372.641156263648,3,"B"
"2645",64.4000000000006,21.4023354350231,18.436896244133,86.6481458930653,373.512622427779,3,"B"
"2646",64.5000000000006,21.2432498887797,18.2272438654937,86.1504023590173,374.379103886709,3,"B"
"2647",64.6000000000006,21.0855397399369,18.0204091370267,85.653443212737,375.2406079103,3,"B"
"2648",64.7000000000006,20.9311653665053,17.8143753277177,85.1573169633502,376.097142342427,3,"B"
"2649",64.8000000000006,20.7784270816224,17.6108261060462,84.662031300271,376.94871551206,3,"B"
"2650",64.9000000000006,20.6276382208437,17.409398444704,84.1676275093892,377.795335825063,3,"B"
"2651",65.0000000000006,20.4796632174602,17.2091854791935,83.6741392031894,378.637012100157,3,"B"
"2652",65.1000000000006,20.3328522062592,17.0118127808105,83.1815815207414,379.473753492189,3,"B"
"2653",65.2000000000006,20.1882003682896,16.8162283631639,82.6900019611502,380.305569307396,3,"B"
"2654",65.3000000000006,20.0444990013715,16.6236051628187,82.199426508802,381.132469327008,3,"B"
"2655",65.4000000000006,19.9034741655633,16.4321578953706,81.7099043469703,381.954463592096,3,"B"
"2656",65.5000000000006,19.7636053677877,16.2433835352388,81.2214484614081,382.771562635565,3,"B"
"2657",65.6000000000005,19.6249239090603,16.0571973232614,80.7341016474987,383.58377712018,3,"B"
"2658",65.7000000000005,19.4874637975179,15.8735134883385,80.247904577489,384.391118136655,3,"B"
"2659",65.8000000000005,19.3523289071718,15.6911781089179,79.7628958014809,385.193597182429,3,"B"
"2660",65.9000000000005,19.218587604892,15.5110958490194,79.2790904056444,385.991226140444,3,"B"
"2661",66.0000000000005,19.0868664606099,15.3325950763211,78.7965214185684,386.784017044501,3,"B"
"2662",66.1000000000005,18.9575802919161,15.1552293434884,78.3152081059091,387.571982258686,3,"B"
"2663",66.2000000000005,18.8302554113972,14.9794496371376,77.8351606117198,388.355134339745,3,"B"
"2664",66.3000000000005,18.7046039578718,14.8055120979202,77.3563979983453,389.133485945863,3,"B"
"2665",66.4000000000005,18.5802751175519,14.6337306962817,76.8789442603203,389.907049925846,3,"B"
"2666",66.5000000000005,18.4576827379702,14.4636484619377,76.4028294316427,390.675839368449,3,"B"
"2667",66.6000000000005,18.3360135961413,14.2960446345279,75.928074106565,391.439867662766,3,"B"
"2668",66.7000000000005,18.2156700222939,14.1304673156848,75.45471425819,392.199148403831,3,"B"
"2669",66.8000000000005,18.0970058247184,13.9665221669466,74.9827764619217,392.953695546413,3,"B"
"2670",66.9000000000005,17.9795174358801,13.8046801124459,74.5122791406415,393.703523311032,3,"B"
"2671",67.0000000000005,17.8621487341646,13.6459552119125,74.043249951484,394.448646102439,3,"B"
"2672",67.1000000000005,17.7463342636459,13.4888505781929,73.5757365562074,395.189078601954,3,"B"
"2673",67.2000000000005,17.6310871035766,13.3343207266985,73.1097562022092,395.924835967516,3,"B"
"2674",67.3000000000005,17.517784249001,13.18093716674,72.645345054721,396.655933529538,3,"B"
"2675",67.4000000000004,17.4061720254192,13.0289306469871,72.1825103475086,397.382386980085,3,"B"
"2676",67.5000000000004,17.2958744444807,12.8786496149858,71.7212638569733,398.10421208356,3,"B"
"2677",67.6000000000004,17.187094044213,12.7298570229538,71.2616242107033,398.82142472213,3,"B"
"2678",67.7000000000004,17.0795687208731,12.5827852058346,70.8036051090553,399.534040964237,3,"B"
"2679",67.8000000000004,16.9731347446376,12.4375634779534,70.3472247620814,400.242077015328,3,"B"
"2680",67.9000000000004,16.868331784372,12.29361516866,69.8925037840197,400.945549262948,3,"B"
"2681",68.0000000000004,16.7650003350543,12.1510743146045,69.4394510495527,401.644474300789,3,"B"
"2682",68.1000000000004,16.6629171977043,12.0101359656623,68.9880780253493,402.338868811284,3,"B"
"2683",68.2000000000004,16.5625068862934,11.87034355776,68.538399964409,403.028749591538,3,"B"
"2684",68.3000000000004,16.4632215998461,11.7322219730521,68.0904228359201,403.714133591182,3,"B"
"2685",68.4000000000004,16.3643769403617,11.5964221930754,67.644163047022,404.395037819541,3,"B"
"2686",68.5000000000004,16.2668122199648,11.4620584696109,67.1996498604133,405.071479450011,3,"B"
"2687",68.6000000000004,16.1702134530578,11.3294160671257,66.7568945312013,405.743475948615,3,"B"
"2688",68.7000000000004,16.0744950075785,11.1985461912624,66.3159139072318,406.411044893927,3,"B"
"2689",68.8000000000004,15.9793570807858,11.0697131942299,65.8767256919848,407.074204033,3,"B"
"2690",68.9000000000004,15.8847505203627,10.9429254907684,65.4393526989495,407.732971289919,3,"B"
"2691",69.0000000000004,15.7911283321845,10.8176891691312,65.0038176817754,408.387364816909,3,"B"
"2692",69.1000000000003,15.6988073316314,10.6936563863017,64.5701332883403,409.037402993727,3,"B"
"2693",69.2000000000003,15.6076377480851,10.570952842122,64.1383050831829,409.68310432661,3,"B"
"2694",69.3000000000003,15.5171663242638,10.4500052091008,63.7083410891935,410.324487377442,3,"B"
"2695",69.4000000000003,15.4276102197592,10.3305612094235,63.2802577824836,410.961570788334,3,"B"
"2696",69.5000000000003,15.3389904173877,10.2125697876064,62.8540664288472,411.594373366159,3,"B"
"2697",69.6000000000003,15.2520840206515,10.0952247885905,62.4297771603109,412.222914030447,3,"B"
"2698",69.7000000000003,15.1665817491122,9.97882256435797,62.0073838844796,412.84721180205,3,"B"
"2699",69.8000000000003,15.0819118914289,9.86391597075417,61.5868864969219,413.467285640895,3,"B"
"2700",69.9000000000003,14.9978483038739,9.75070123889404,61.1682959513678,414.083154505864,3,"B"
"2701",70.0000000000003,14.9143048057533,9.63923071223677,60.751627016632,414.694837465378,3,"B"
"2702",70.1000000000003,14.8322474459683,9.52850345777707,60.3368953607104,415.302353735544,3,"B"
"2703",70.2000000000003,14.7505193895013,9.41966144508852,59.9240964762588,415.905722689152,3,"B"
"2704",70.3000000000003,14.6692068642975,9.31258074139051,59.513248740398,416.504963653914,3,"B"
"2705",70.4000000000003,14.5893347811785,9.20620120968169,59.1043678678219,417.100096141318,3,"B"
"2706",70.5000000000003,14.5099832473528,9.10142871931382,58.6974482133373,417.691139819996,3,"B"
"2707",70.6000000000003,14.4318512749799,8.99753211730043,58.2925023055902,418.27811430213,3,"B"
"2708",70.7000000000003,14.3543571722295,8.89507557770475,57.8895279248803,418.861039325186,3,"B"
"2709",70.8000000000003,14.2778863101742,8.79364492820602,57.4885341571856,419.439934604434,3,"B"
"2710",70.9000000000002,14.2026827163697,8.69297562344637,57.0895217141778,420.014819946006,3,"B"
"2711",71.0000000000002,14.1287510723456,8.59304775500158,56.692486009505,420.585715163148,3,"B"
"2712",71.1000000000002,14.0555689899201,8.49436888232706,56.29742210451,421.152640023243,3,"B"
"2713",71.2000000000002,13.9831366182132,8.39691387638738,55.9043352611114,421.715614244288,3,"B"
"2714",71.3000000000002,13.9116045121643,8.30050770490851,55.513230186028,422.274657596899,3,"B"
"2715",71.4000000000002,13.8410658548222,8.20503620815246,55.1241080382659,422.82978989876,3,"B"
"2716",71.5000000000002,13.7715314188978,8.11046991991376,54.7369676820463,423.381030979142,3,"B"
"2717",71.6000000000002,13.7028814241326,8.01691051628072,54.3518074036241,423.928400655963,3,"B"
"2718",71.7000000000002,13.6347884741489,7.92466525593887,53.9686275399135,424.471918729999,3,"B"
"2719",71.8000000000002,13.5679202102884,7.83304021468059,53.5874345696331,425.011605005398,3,"B"
"2720",71.9000000000002,13.5022187113077,7.74208090936767,53.2082210282304,425.547479351094,3,"B"
"2721",72.0000000000002,13.4374786080957,7.65197939439227,52.8309804361355,426.079561561377,3,"B"
"2722",72.1000000000002,13.3734701860545,7.56294822854565,52.455710219662,426.607871365738,3,"B"
"2723",72.2000000000002,13.310320013125,7.4748394369042,52.0824120820363,427.132428467935,3,"B"
"2724",72.3000000000002,13.2482575603206,7.38740510097055,51.711084749954,427.653252588755,3,"B"
"2725",72.4000000000002,13.1870284112147,7.300886148057,51.3417220044738,428.170363436255,3,"B"
"2726",72.5000000000002,13.1258881468317,7.21600868947891,50.9743225073902,428.683780656299,3,"B"
"2727",72.6000000000002,13.0656535818941,7.13192308062696,50.6088994561059,429.193523881373,3,"B"
"2728",72.7000000000001,13.0061120686619,7.04882613224656,50.2454489231574,429.699612875934,3,"B"
"2729",72.8000000000001,12.9474874572344,6.96647422102919,49.8839709565708,430.202067365166,3,"B"
"2730",72.9000000000001,12.8893976841239,6.8852345097191,49.5244607314256,430.700907074732,3,"B"
"2731",73.0000000000001,12.8320918511518,6.80483565249682,49.1669208143058,431.196151682046,3,"B"
"2732",73.1000000000001,12.7753567185367,6.72547407206192,48.8113483192126,431.687820890189,3,"B"
"2733",73.2000000000001,12.7189309179828,6.64739039117459,48.4577443174618,432.175934373381,3,"B"
"2734",73.3000000000001,12.6634543738555,6.56991912747838,48.1061146821106,432.660511816556,3,"B"
"2735",73.4000000000001,12.6084138914432,6.49356122734115,47.7564519178391,433.141572963377,3,"B"
"2736",73.5000000000001,12.5543181672897,6.41778572694782,47.4087586232075,433.619137482555,3,"B"
"2737",73.6000000000001,12.5006077749339,6.34314040476468,47.0630267515144,434.093225068787,3,"B"
"2738",73.7000000000001,12.4473741517185,6.2695112198848,46.7192592920946,434.563855336302,3,"B"
"2739",73.8000000000001,12.394210501348,6.19728464585759,46.3774569235713,435.031047929223,3,"B"
"2740",73.9000000000001,12.3417358161912,6.12581363809718,46.0376280472528,435.494822498459,3,"B"
"2741",74.0000000000001,12.290009314772,6.05502386675445,45.6997680395422,435.955198778932,3,"B"
"2742",74.1000000000001,12.2386625552982,5.98527014889314,45.3638708364818,436.412196459327,3,"B"
"2743",74.2000000000001,12.1878480282839,5.91637927292966,45.0299375310949,436.865835167692,3,"B"
"2744",74.3000000000001,12.1374278313238,5.84847188443115,44.6979657412425,437.316134543003,3,"B"
"2745",74.4,12.0874960290776,5.78143424898869,44.3679555215187,437.763114200415,3,"B"
"2746",74.5,12.0382572595937,5.71504433349284,44.0399046512833,438.20679375563,3,"B"
"2747",74.6,11.9892168380794,5.64978386833723,43.7138064914403,438.647192802143,3,"B"
"2748",74.7,11.9404075344805,5.58559749456945,43.3896641038927,439.084330867058,3,"B"
"2749",74.8,11.8919639288047,5.52232915035384,43.0674794127451,439.518227508097,3,"B"
"2750",74.9,11.8440715715818,5.45977492456963,42.7472512016248,439.948902302224,3,"B"
"2751",75,11.7966570073238,5.39799399033625,42.4289741880999,440.37637481424,3,"B"
"2752",75.1,11.7496144809714,5.33707663688197,42.1126443260256,440.800664556121,3,"B"
"2753",75.2,11.7029698518872,5.27697973322853,41.798259415503,441.221790999382,3,"B"
"2754",75.3,11.6565813473309,5.21782864312021,41.4858164160125,441.639773593537,3,"B"
"2755",75.4,11.6106241128673,5.15942930472143,41.1753148247148,442.054631757697,3,"B"
"2756",75.5,11.5653826825084,5.10148214898586,40.8667502625621,442.466384905944,3,"B"
"2757",75.6,11.5210540868424,5.04378110167217,40.5601124029162,442.87505240857,3,"B"
"2758",75.7,11.4770016897963,4.98695787668488,40.2553869009205,443.280653532599,3,"B"
"2759",75.8,11.4337950790015,4.93042532994591,39.952572189445,443.683207401608,3,"B"
"2760",75.9,11.3907871651827,4.87482473716588,39.6516549741494,444.082733123502,3,"B"
"2761",76,11.348525760399,4.81958964720619,39.3526349191513,444.479249673244,3,"B"
"2762",76.1,11.3065572334099,4.76516638125122,39.0555003629039,444.872776022435,3,"B"
"2763",76.1999999999999,11.2649002660559,4.7115200209802,38.7602486868999,445.263331026064,3,"B"
"2764",76.2999999999999,11.2234941760059,4.6586957106106,38.4668766004505,445.650933512933,3,"B"
"2765",76.3999999999999,11.1823641243854,4.60665184801889,38.1753817486582,446.035602278938,3,"B"
"2766",76.4999999999999,11.1415146257363,4.5553683097076,37.885760968132,446.417356096424,3,"B"
"2767",76.5999999999999,11.1008915607034,4.50488400854633,37.5980107246448,446.796213706106,3,"B"
"2768",76.6999999999999,11.0607743067773,4.45490358230147,37.3121282975693,447.172193813352,3,"B"
"2769",76.7999999999999,11.0209314726816,4.40564834475121,37.0281050862396,447.545315096328,3,"B"
"2770",76.8999999999999,10.9817005507636,4.3567662997741,36.7459370022723,447.91559614719,3,"B"
"2771",76.9999999999999,10.9429216037401,4.30840992080219,36.465612958245,448.283055517213,3,"B"
"2772",77.0999999999999,10.9047063007076,4.26045702541858,36.1871250270786,448.647711646796,3,"B"
"2773",77.1999999999999,10.8669585985266,4.21299558709126,35.9104629173162,449.009582897066,3,"B"
"2774",77.2999999999999,10.8295957915878,4.16609848228824,35.6356181998849,449.36868752624,3,"B"
"2775",77.3999999999999,10.7927467459826,4.11962555824766,35.3625839875318,449.725043708238,3,"B"
"2776",77.4999999999999,10.7564759756825,4.07350381738281,35.0913506588214,450.078669548114,3,"B"
"2777",77.5999999999999,10.7206908910002,4.02781882571746,34.8219072285809,450.429583054702,3,"B"
"2778",77.6999999999999,10.6851758828776,3.98277745732573,34.5542445328094,450.777802126988,3,"B"
"2779",77.7999999999999,10.6501201182433,3.9381776728135,34.2883576366278,451.123344572316,3,"B"
"2780",77.8999999999998,10.6156833415596,3.89385089604088,34.0242376137178,451.466228148682,3,"B"
"2781",77.9999999999998,10.5816384182988,3.85001880138093,33.7618722555015,451.806470524819,3,"B"
"2782",78.0999999999998,10.5478261886954,3.80683065495663,33.5012539089741,452.144089247374,3,"B"
"2783",78.1999999999998,10.5142660816279,3.76425414892501,33.2423779829835,452.479101786464,3,"B"
"2784",78.2999999999998,10.4810415174661,3.72219363010837,32.9852392861321,452.811525566294,3,"B"
"2785",78.3999999999998,10.4483429308174,3.68044834415484,32.729830765873,453.141377959155,3,"B"
"2786",78.4999999999998,10.4160817996191,3.63910050847012,32.4761414250973,453.468676266814,3,"B"
"2787",78.5999999999998,10.3841860478894,3.59821425003033,32.2241620210158,453.793437681065,3,"B"
"2788",78.6999999999998,10.3524906364487,3.55794537647048,31.9738846858062,454.115679301275,3,"B"
"2789",78.7999999999998,10.3214182546683,3.51785885072143,31.7253047464776,454.435418148133,3,"B"
"2790",78.8999999999998,10.290591506486,3.47832842188936,31.4784088760272,454.752671195598,3,"B"
"2791",78.9999999999998,10.2603515307351,3.43900182920245,31.2331913557047,455.067455284358,3,"B"
"2792",79.0999999999998,10.2306554458883,3.3999178774652,30.9896394787317,455.379787197915,3,"B"
"2793",79.1999999999998,10.2013094584858,3.36126550731837,30.7477414414937,455.689683592702,3,"B"
"2794",79.2999999999998,10.1724653216663,3.32288433399148,30.5074893372251,455.997161007117,3,"B"
"2795",79.3999999999998,10.1440255115609,3.28486645741711,30.2688721305327,456.30223590049,3,"B"
"2796",79.4999999999998,10.1162111919659,3.24698344786378,30.0318807383757,456.604924621795,3,"B"
"2797",79.5999999999998,10.0885723662476,3.20968260462481,29.7965015999493,456.905243429179,3,"B"
"2798",79.6999999999997,10.0613539329894,3.17270738579043,29.5627302360423,457.203208445178,3,"B"
"2799",79.7999999999997,10.0345121062261,3.13609506483793,29.3305570813977,457.498835747539,3,"B"
"2800",79.8999999999997,10.0077699877982,3.10011528196906,29.0999734118804,457.792141318353,3,"B"
"2801",79.9999999999997,9.98119652196095,3.06468644216698,28.870975983401,458.083141052471,3,"B"
"2802",80.0999999999997,9.95487282328038,3.02971641200421,28.6435599524103,458.371850812305,3,"B"
"2803",80.1999999999997,9.92885167398909,2.99514323305542,28.4177186811263,458.65828641183,3,"B"
"2804",80.2999999999997,9.90327092548783,2.96082111689557,28.1934443589762,458.942463598641,3,"B"
"2805",80.3999999999997,9.87805512677629,2.9268204932692,27.9707263377243,459.224398042231,3,"B"
"2806",80.4999999999997,9.85323148666854,2.89310772351157,27.7495554842125,459.504105305608,3,"B"
"2807",80.5999999999997,9.82849306063409,2.85998399507578,27.5299220838406,459.78160086045,3,"B"
"2808",80.6999999999997,9.80398432249387,2.82729305331448,27.3118225429037,460.056900081288,3,"B"
"2809",80.7999999999997,9.77977162428279,2.79495989045928,27.0952501785409,460.330018306717,3,"B"
"2810",80.8999999999997,9.75562883986524,2.76320347706764,26.8801968745647,460.600970808503,3,"B"
"2811",80.9999999999997,9.73173058158191,2.73183766580962,26.6666589753604,460.869772777248,3,"B"
"2812",81.0999999999997,9.7082411475758,2.70069034649954,26.454629138923,461.136439367002,3,"B"
"2813",81.1999999999997,9.68493193111195,2.6699857560334,26.2440966544638,461.400985658391,3,"B"
"2814",81.2999999999997,9.66184721538005,2.63967075664463,26.0350554030398,461.663426624936,3,"B"
"2815",81.3999999999997,9.63909772305382,2.60962683383797,25.8274982641423,461.923777178966,3,"B"
"2816",81.4999999999996,9.61649232417157,2.58003969604345,25.6214158181776,462.182052161608,3,"B"
"2817",81.5999999999996,9.59421174416888,2.55071948212528,25.4168024539167,462.43826631979,3,"B"
"2818",81.6999999999996,9.57206621322191,2.52185062342974,25.21364881902,462.692434344329,3,"B"
"2819",81.7999999999996,9.550186532991,2.49329329119206,25.0119493432984,462.944570832519,3,"B"
"2820",81.8999999999996,9.52864879890667,2.46496515945254,24.8116957156893,463.194690325952,3,"B"
"2821",81.9999999999996,9.5073165421892,2.43699811298096,24.6128780617215,463.442807283109,3,"B"
"2822",82.0999999999996,9.48634251089182,2.40923218201872,24.4154892433639,463.688936063726,3,"B"
"2823",82.1999999999996,9.46558533272726,2.38180471654291,24.2195189945706,463.93309095616,3,"B"
"2824",82.2999999999996,9.44501406842769,2.35473988651162,24.0249598989557,464.175286146105,3,"B"
"2825",82.3999999999996,9.42463845365359,2.32802070355549,23.8318050976964,464.415535745095,3,"B"
"2826",82.4999999999996,9.4046347249931,2.30146401814487,23.6400474607906,464.653853796072,3,"B"
"2827",82.5999999999996,9.38490812912453,2.27516133365054,23.4496762665456,464.89025427068,3,"B"
"2828",82.6999999999996,9.3654560426281,2.24911019347397,23.2606827305531,465.124751033345,3,"B"
"2829",82.7999999999996,9.34610815758582,2.22347587464676,23.0730581071171,465.357357860651,3,"B"
"2830",82.8999999999996,9.32676001022453,2.19835450451511,22.8867970435388,465.588088441722,3,"B"
"2831",82.9999999999996,9.3076300276671,2.17351739698225,22.7018961631937,465.816956412157,3,"B"
"2832",83.0999999999996,9.28877469334225,2.14890238336745,22.5183475495014,466.043975373789,3,"B"
"2833",83.1999999999995,9.26997042953474,2.12472859950761,22.3361421216738,466.269158849284,3,"B"
"2834",83.2999999999995,9.25131515849181,2.10088929856039,22.1552752724472,466.492520270501,3,"B"
"2835",83.3999999999995,9.23279179983654,2.07739487124445,21.9757403056939,466.714073023225,3,"B"
"2836",83.4999999999995,9.21444057601659,2.05419819763951,21.7975308000619,466.933830426282,3,"B"
"2837",83.5999999999995,9.19629264845419,2.03126216124913,21.6206394560141,467.151805734283,3,"B"
"2838",83.6999999999995,9.17832648097889,2.00860308549944,21.4450583046789,467.368012128843,3,"B"
"2839",83.7999999999995,9.16054870565019,1.98620879911815,21.2707797833421,467.58246271189,3,"B"
"2840",83.8999999999995,9.14301274994912,1.96402057883686,21.097796161491,467.795170509723,3,"B"
"2841",83.9999999999995,9.12566077130596,1.94209214590328,20.9260986114529,468.006148471338,3,"B"
"2842",84.0999999999995,9.1084258989372,1.92048517535398,20.7556794682564,468.215409457453,3,"B"
"2843",84.1999999999995,9.09134164448373,1.89915972630037,20.5865323770809,468.422966252135,3,"B"
"2844",84.2999999999995,9.07443442849634,1.87808374776175,20.4186502478361,468.628831575906,3,"B"
"2845",84.3999999999995,9.05772428842875,1.8572322128741,20.252025420313,468.833018078384,3,"B"
"2846",84.4999999999995,9.04118322138815,1.83662863565722,20.0866498103673,469.035538332588,3,"B"
"2847",84.5999999999995,9.0249303790294,1.81614890530283,19.9225158849768,469.236404830691,3,"B"
"2848",84.6999999999995,9.00885810137816,1.795898204848,19.7596137042331,469.435629989541,3,"B"
"2849",84.7999999999995,8.99283205254978,1.77600628957943,19.5979355312877,469.633226126583,3,"B"
"2850",84.8999999999995,8.97698172360049,1.75633649273713,19.4374763017664,469.829205481896,3,"B"
"2851",84.9999999999994,8.96124691034606,1.73694457613682,19.2782282686035,470.023580244914,3,"B"
"2852",85.0999999999994,8.94554003568867,1.71791255927147,19.1201848774402,470.2163625276,3,"B"
"2853",85.1999999999994,8.93006738652637,1.69902695724834,18.9633412798512,470.407564376374,3,"B"
"2854",85.2999999999994,8.91471633240359,1.68039747222615,18.8076884061977,470.597197789173,3,"B"
"2855",85.3999999999994,8.89959808050407,1.66190777468115,18.6532194715802,470.785274673235,3,"B"
"2856",85.4999999999994,8.88462715902058,1.64364054067102,18.4999254323581,470.971806867951,3,"B"
"2857",85.5999999999994,8.86977742628108,1.6256174625971,18.3477989888479,471.156806122274,3,"B"
"2858",85.6999999999994,8.85504998870424,1.60783255092199,18.1968333482114,471.340284112163,3,"B"
"2859",85.7999999999994,8.8403907082993,1.5903351803085,18.0470216657477,471.522252445645,3,"B"
"2860",85.8999999999994,8.82581478680369,1.57310439819794,17.8983581526964,471.702722662302,3,"B"
"2861",85.9999999999994,8.81153061271563,1.55592648432204,17.7508366591334,471.881706243829,3,"B"
"2862",86.0999999999994,8.79746366979401,1.53887489755722,17.6044468222285,472.059214610421,3,"B"
"2863",86.1999999999994,8.78343439873695,1.52212667066313,17.4591798519573,472.235259078643,3,"B"
"2864",86.2999999999994,8.76956287517782,1.505555660809,17.315030586851,472.409850877163,3,"B"
"2865",86.3999999999994,8.7558542662027,1.48915315656794,17.1719913941987,472.583001183031,3,"B"
"2866",86.4999999999994,8.74234427810143,1.47288008153785,17.0300545433881,472.754721096973,3,"B"
"2867",86.5999999999994,8.7290186390678,1.45674811894072,16.889211599585,472.925021642407,3,"B"
"2868",86.6999999999993,8.71578290810291,1.4408488875268,16.7494544459679,473.093913758403,3,"B"
"2869",86.7999999999993,8.7027123753436,1.42510244253558,16.6107768792588,473.261408302862,3,"B"
"2870",86.8999999999993,8.68985970818423,1.40945306084424,16.4731711593169,473.427516071655,3,"B"
"2871",86.9999999999993,8.67709039086034,1.39403331695124,16.3366285089406,473.592247783248,3,"B"
"2872",87.0999999999993,8.66437274028081,1.37887030119174,16.2011428901902,473.755614068338,3,"B"
"2873",87.1999999999993,8.65184577041435,1.36381986503437,16.0667088673122,473.917625497239,3,"B"
"2874",87.2999999999993,8.63939960704311,1.34898963110492,15.9333181759397,474.078292585913,3,"B"
"2875",87.3999999999993,8.62704026364903,1.33436918187691,15.8009647868024,474.237625767672,3,"B"
"2876",87.4999999999993,8.61468281121702,1.32003925067138,15.6696425225719,474.39563541554,3,"B"
"2877",87.5999999999993,8.60250085007826,1.30582042679671,15.5393468823597,474.552331840766,3,"B"
"2878",87.6999999999993,8.59042086649246,1.29178400184657,15.410069822072,474.707725309589,3,"B"
"2879",87.7999999999993,8.57853806189153,1.27783112641058,15.2818048038882,474.86182600781,3,"B"
"2880",87.8999999999993,8.56669775483846,1.26411481093543,15.1545433783775,475.014644055849,3,"B"
"2881",87.9999999999993,8.55500717748913,1.25052309206606,15.0282802408125,475.166189489633,3,"B"
"2882",88.0999999999993,8.54342207917984,1.23709772853403,14.9030079002457,475.316472292041,3,"B"
"2883",88.1999999999993,8.53205838747715,1.22371946566603,14.7787197758139,475.465502371043,3,"B"
"2884",88.2999999999993,8.52083652290579,1.21046694092408,14.6554069673691,475.613289568801,3,"B"
"2885",88.3999999999993,8.50967697896167,1.19741714604971,14.5330622365139,475.759843638475,3,"B"
"2886",88.4999999999992,8.49857811193575,1.18456767015464,14.4116799570697,475.90517426084,3,"B"
"2887",88.5999999999992,8.48767891329963,1.17177551538766,14.2912545109021,476.049291060411,3,"B"
"2888",88.6999999999992,8.47699006427568,1.15902885410387,14.1717774761008,476.19220360552,3,"B"
"2889",88.7999999999992,8.46639597521438,1.14644236608308,14.0532402784219,476.333921380281,3,"B"
"2890",88.8999999999992,8.45588367171965,1.13402582225616,13.9356367229594,476.474453783065,3,"B"
"2891",88.9999999999992,8.44551951640677,1.12170946112391,13.8189608721749,476.613810150295,3,"B"
"2892",89.0999999999992,8.43525682342174,1.10953796488646,13.7032054526756,476.751999759017,3,"B"
"2893",89.1999999999992,8.42503597970498,1.09756804930549,13.5883641574466,476.889031813543,3,"B"
