time,S1,S2,S3,E1,E2,E3,I1,I2,I3,R1,R2,R3,run
20,10011042.133864563,14870814.07587111,11987121.81047137,241872.11335280226,337493.24699162896,137280.93471017558,45439.73117518799,63386.995274451525,25861.1349257572,7406.02160744676,10310.681862805593,4278.119892706736,20
21,9973151.370608816,14817912.358463235,11965510.176143287,259765.55375475725,362490.8611155609,147538.89378479152,62209.7065722664,86788.81562292734,35378.863125775366,10633.369064160754,14812.964798276422,6114.066946160599,20
22,9923425.307180965,14748468.659285273,11937086.092249412,287660.20769773994,401467.9781623787,163557.0945961148,79787.09813582689,111320.35609249274,45365.81756100302,14887.38698546808,20748.006459855565,8532.995593483169,20
23,9861225.884589033,14661574.689164897,11901426.548542079,325403.1674638192,454226.6836932901,185300.93681908623,98892.53780349245,137989.43022694276,56238.81543773881,20238.41014365252,28214.19691487099,11575.6992011109,20
24,9785497.046931064,14555731.326683711,11857846.065285705,373254.7065704151,521151.70905167476,212990.61417318895,120209.51803447519,167753.32239166228,68397.94477363845,26798.728464042953,37368.641872952605,15307.375767481459,20
25,9694809.605188854,14428908.325182049,11805412.461954193,431813.438200923,603108.3167946561,247066.41053116502,144415.62693674577,201562.85821666976,82245.90596018199,34721.32967347324,48425.499806627144,19817.221554474134,20
26,9587397.500145983,14278591.077651672,11742954.382097047,501955.44819739653,701360.4159715467,288164.5763577306,172206.76182958228,240396.85420023298,98203.96927708967,44200.289827034125,61656.65217655019,25219.072268147116,20
27,9461192.665754095,14101824.282765921,11669063.789331105,584779.4945704183,817498.0069204443,337099.909685416,204315.37556322155,285288.47510813706,116725.36026886906,55472.46411226248,77394.23520549998,31652.940714624467,20
28,9313866.279394163,13895263.226806633,11582097.041281406,681550.1646152633,953362.7224518057,394850.9823473289,241523.46550736955,337344.54336105613,138306.6929267883,68820.09048319976,96034.50738050541,39287.28344449246,20
29,9142883.770596461,13655242.846612673,11480177.825078791,793632.1714815119,1110961.9940179489,462544.71268074017,284670.0433877562,397757.4940813524,163497.56025474446,84574.01453426549,118042.66528802548,48321.90198574011,20
30,8945581.228908386,13377875.276680747,11361205.724283783,922408.980885251,1292362.232485874,541436.6568011278,334652.6084158445,467809.35657359747,192908.26375934866,103117.18179051393,143958.1342597834,58991.35515575741,20
31,8719272.201502005,13059188.635406582,11222875.030800182,1069178.553545341,1499550.667166283,632882.9722543429,392421.226605394,548865.863217731,227215.21259092583,124888.01834725673,174399.8342094063,71568.78435456361,20
32,8461391.903860651,12695317.575077912,11062708.764159905,1235021.0991198455,1734257.9866764392,738299.8838937095,458963.8133810185,642358.7135977845,267163.38276534475,150383.18363848026,210070.72464786534,86369.96918105632,20
33,8169683.909805786,12282753.944899606,10878113.113116546,1420636.0733712628,1997736.699526877,859106.5770032086,535280.868502442,749753.4678747355,313564.88911781623,180159.14832050516,251760.88769878357,103757.42076244476,20
34,7842431.321303659,11818662.385187015,10666457.99140008,1626149.022833381,2290494.2023533173,996647.3784079789,622347.7754910511,872500.2448793341,367292.388894318,214831.88037190452,300348.16758033587,124144.2412976372,20
35,7478726.675535888,11301255.72981401,10425188.09411515,1850895.9120004787,2611988.6750931223,1152090.4870414506,721063.5100964911,1011965.2611816953,429266.011001745,255073.90236713775,356795.3339111761,147997.40784166762,20
36,7078767.898470974,10730216.559834484,10151969.004386587,2093199.655664314,2960304.883411206,1326301.0097909346,832184.697024909,1169341.1619005667,500431.9723861885,301607.74883979914,422142.39485374815,175840.0134363032,20
37,6644152.040871993,10107129.483404929,9844867.034463758,2350166.0290636388,3331844.675608731,1519691.3240437473,956246.8490618963,1345537.8965881162,581731.7027919557,355195.0810024679,497492.9443982271,208251.93870055192,20
38,6178126.044105897,9435870.716439042,9502556.187087612,2617535.9587185364,3721081.4560948177,1732056.5218040412,1093477.0425740785,1541059.1028453978,674060.8517791216,416620.95460148354,583993.7246207464,245868.43932923788,20
39,5685749.200900506,8722894.515734453,9124544.506984483,2889635.447481558,4120434.5933084157,1962404.4191681575,1243702.8344691396,1755869.690069272,778217.2159774798,486672.5171487904,682806.2008878638,289375.85786989186,20
40,5173910.197140341,7977334.590143138,8711397.981241804,3159469.1463539456,4520331.411827415,2208801.045735807,1406268.226570752,1989268.6703084167,894839.0390686006,566112.4299349566,795070.3277210331,339503.93395380105,20
41,4651151.832915748,7210848.279662407,8264935.385042795,3418991.672127102,4909511.850439905,2468256.0359372715,1579968.6939869616,2239783.5573641025,1024336.3592538513,655647.8009701828,921861.3125335879,397014.2197660937,20
42,4127278.9879248454,6437156.681476464,7788362.76372316,3659566.5261584306,5275602.200640733,2736675.1129279,1763018.396459711,2505105.0160658476,1166819.8830317252,755896.089457007,1064141.10181696,462684.2403172257,20
43,3612760.55891584,5671277.854482893,7286314.685409184,3872587.4765471164,5605939.482462338,3008906.009607491,1953061.6434705723,2782080.0331732696,1322033.8219454875,867350.3210664649,1222707.6298815026,537287.4830378485,20
44,3117980.7896667076,4928511.366597643,6764775.798008145,4050196.4204078526,5888570.841196811,3278896.0302787726,2147236.261289141,3066777.0230020196,1489300.5048153265,990346.5286362921,1398145.76920353,621569.666897767,20
45,2652436.66562259,4223294.089642614,6230869.56877715,4185997.146693823,6113298.87535035,3539965.1624362217,2342289.598929134,3354627.549888681,1667485.0229179438,1125036.5887544462,1590784.485118358,716222.2458686961,20
46,2224001.956235314,3568090.511101721,5692520.468189054,4275649.3825745545,6272612.311511152,3785179.705230492,2534739.235739276,3640637.525432121,1854987.2439233165,1271369.4254508498,1800664.651955008,821854.5826571487,20
47,1838374.6817242496,2972489.22797552,5158017.724863558,4317240.2389363265,6362345.959124304,4007791.5157097294,2721062.2635930544,3919648.6367078116,2049766.1634082336,1429082.8157463637,2027521.1761923668,938966.5960184898,20
48,1498791.0659614631,2442643.290748519,4635527.708120106,4311370.642325241,6381958.807274372,4201692.504895295,2897891.416765838,4186621.2890365245,2249397.9037006833,1597706.874947452,2270781.612940587,1067923.8832839278,20
49,1206034.300168597,1981123.3681790375,4132612.8881873554,4260951.832316537,6334393.860229206,4361827.490207419,3062194.93379857,4436906.186897161,2451164.3520178804,1776578.9337162895,2529581.5846945983,1208937.2695873575,20
50,958709.0898102496,1587171.9985945297,3655814.9302268713,4170762.4689629134,6225563.531859236,4484512.972277978,3211420.023754927,4666473.792165948,2652165.506480006,1964868.4174719015,2802795.677380294,1362048.591015153,20
51,810146.8931685729,1348361.669806302,3338089.8808905142,3992754.6635142188,5976247.057620037,4444999.46490043,3341298.311502175,4868394.256222077,2844432.655308199,2161560.1318150205,3089002.016351591,1527019.9989008626,20
52,680060.9406137406,1137649.4415759454,3034011.1431954307,3810679.0204342073,5719096.60813141,4395387.289592947,3449626.8180320715,5038884.55253407,3022055.788135332,2365393.2209199676,3386374.3977585817,1703087.7790762982,20
53,567680.720061324,954279.9044414334,2746486.5204654834,3625592.845312264,5455447.349678372,4333664.768975201,3537382.5750662694,5179212.873640456,3185017.17693004,2575103.8595601297,3693064.872239741,1889373.5336292828,20
54,471713.53162583045,796594.0801394342,2477472.9529766487,3438972.540881194,5187397.924139344,4258887.972341725,3605585.9102217983,5290709.784515277,3333187.06583583,2789488.017271163,4007303.211205948,2084994.0088458038,20
55,390566.81241043285,662373.8789723633,2228104.9543952355,3252467.9633221813,4917421.03837648,4170975.116349987,3655320.4883177755,5374808.10814167,3466405.0288722827,3007404.7359495964,4327401.974509489,2289056.900382502,20
56,322521.12134959263,549118.31504986,1998827.7026240504,3067722.990507317,4648069.453599251,4070512.2860267716,3687735.838333496,5433054.171304682,3584541.100265446,3227780.049809581,4651763.06004621,2500660.9110837393,20
57,265855.81541465357,454251.4543258295,1789528.301019926,2886255.656075859,4381770.64003946,3958576.0345732886,3704037.7894764384,5467098.526882411,3687538.6824583425,3449610.7390330355,4978884.378752303,2718898.98194845,20
58,218934.3477983371,375269.6278883668,1599659.6926012032,2709386.0030682664,4120695.1819369113,3836576.625445282,3705472.4246010054,5478674.709478456,3775442.103820405,3671967.2245323774,5307365.480696269,2942863.578133117,20
59,180256.06765537526,309836.70057144994,1428353.3146870257,2538201.7824541545,3866685.3677773974,3706124.2125318074,3693306.723855013,5469571.195516773,3848411.2189062415,3893995.4260354433,5635911.736134384,3171653.2538749324,20
60,148482.84725824374,255838.73869989716,1274517.7173860322,2373550.784937972,3621228.009001589,3568918.769520561,3668808.9574751174,5441601.53700612,3906725.767925015,4114917.410328653,5963336.715292397,3404379.7451683986,20
61,122447.1137108119,211407.72800132853,1136922.0969894086,2216051.7081827517,3385459.199677233,3426663.010892499,3633230.2646166133,5396575.251622416,3950781.7947068214,4334030.913489809,6288562.820699027,3640175.0974112786,20
62,101147.62010595246,174923.83437235648,1014264.4962147872,2066115.8986211964,3160189.220579416,3280996.729438831,3587788.6580996127,5336271.697443268,3981082.3885599603,4550707.823173225,6610620.247604962,3878198.385786429,20
63,83737.64304288299,145003.61300928408,905225.5274201888,1923974.656711971,2945938.972465611,3133450.097823507,3533655.924824621,5262417.935475889,3998224.6117171985,4764391.775420511,6928644.47904922,4117641.7630391135,20
64,69509.10401513886,120479.90859330374,808508.9853210566,1789708.3722040104,2742981.598601924,2985413.14138752,3471947.4557542973,5176670.893033602,4002884.227179139,4974595.06802654,7241872.599771174,4357735.646112291,20
65,57875.194396769235,100377.79361444338,722871.0928086254,1663274.817928551,2551384.659270658,2838118.475342436,3403714.9475518265,5080603.8896532785,3995799.477738445,5180895.04012284,7549638.657461624,4597752.9541105,20
66,48353.08021948992,83889.3916790572,647140.2355227969,1544535.1977089397,2371050.138079088,2692634.4952240577,3329941.6253305273,4975697.126255148,3977754.900128629,5382930.096741029,7851368.343986709,4837012.369124523,20
67,40547.711787427615,70349.50710228126,580229.0078804994,1433277.1213883844,2201750.583631612,2549866.4700319264,3251539.653849588,4863331.6968574375,3949565.8766880957,5580395.512974586,8146573.212408672,5074880.645399486,20
68,34137.25899879983,59213.155675894675,521140.2543439632,1329234.247771867,2043160.6390048706,2410563.311376126,3169349.354995129,4744786.579225338,3912064.4080168414,5773039.13823419,8434844.6260939,5310774.026263077,20
69,28860.37691295828,50035.53834267201,468968.58503280644,1232102.6599228883,1894883.7998143118,2275328.1629974986,3084139.8637216734,4621238.057758863,3866086.400216516,5960657.099442467,8715847.604084155,5544158.8517531855,20
70,24505.311633610454,42454.638200889625,422898.6219462201,1141554.2125987099,1756474.5930878096,2144631.3103382858,2996610.897699638,4493761.0770084625,3812460.6143936864,6143089.578068028,8989314.69170284,5774551.453321815,20
71,20900.731312095253,36176.37896722931,382200.98216845456,1057247.194171087,1627456.5864050642,2018824.2692085907,2907395.3555901037,4363332.0768639725,3751999.31334866,6320216.718926702,9255039.957763737,6001517.435274301,20
72,17908.10398570168,30962.151385004378,346226.84245019127,978834.6875425753,1507336.7441623353,1898154.1447930457,2817062.4937535757,4230832.906087337,3685490.5665487647,6491954.714718135,9512873.198365327,6224670.446208005,20
73,15415.425236906038,26618.448185927224,314401.6790998097,905970.9905751528,1395616.6532035158,1782777.679867581,2726121.4913169844,4097055.500024072,3613692.1052098814,6658252.092870943,9762714.39858649,6443670.535822734,20
74,13332.096222239032,22988.328495919195,286218.65140460967,838316.4373301491,1291801.127120541,1672774.5637935747,2635025.242965842,3962707.054012304,3537326.598289317,6819086.223481757,10004508.490371238,6658222.186512506,20
75,11584.764351692267,19944.43684464706,261231.97258213538,775540.9262826466,1195404.6587727938,1568159.7248722035,2544174.2502647126,3828415.473222946,3457078.2029911648,6974460.059100936,10238240.431159617,6868072.099554503,20
76,10113.961769182315,17383.32421268911,239050.486030754,717326.4106595782,1105956.1259883386,1468894.4819940233,2453920.5194845856,3694734.936827591,3373590.22265976,7124399.108086642,10463930.612971384,7073006.80931547,20
77,8871.398016856703,15220.84863854974,219331.59938104654,663368.5692779283,1023002.0987529218,1374896.4923280021,2364571.392340558,3562151.446888572,3287463.7227269476,7268948.640364644,10681630.605719958,7272850.18556401,20
78,7817.780788717262,13388.454955019286,201775.66507221715,613377.8438140186,946109.0512870016,1286048.507086304,2276393.255829735,3431088.2632653518,3199256.9488197817,7408171.119567515,10891419.23049263,7467460.879021704,20
79,6921.069482338958,11830.179987674734,186120.84540296157,567079.979351253,874864.7051322015,1202205.986922078,2189615.097942496,3301911.1611792403,3109485.4160434203,7542143.853223898,11093398.953700885,7656729.751631547,20
80,6155.074889465339,10500.242145050564,172138.4708440331,524216.1974356979,808878.717637233,1123203.6698375514,2104431.887053573,3174933.465710176,3018622.5414375775,7670956.840621249,11287692.57450754,7840577.317880846,20
81,4555.744922854228,7730.4270446866185,140765.57829197313,485446.0933545076,749344.9879443935,1066951.0623744312,2021046.4782463314,3050487.890442331,2927858.3277251446,7794711.68347629,11474441.694568586,8018967.031608458,20
82,3411.496390402022,5757.392256834154,115913.58587119251,449220.4912623097,693624.5765668809,1008767.322128813,1939606.67678314,2928816.421647339,2837924.278492527,7913521.335564131,11653806.60952894,8191936.813507474,20
83,2583.9074678689417,4336.720777862994,96104.34549746371,415476.44427147554,641658.5816684443,950218.8376001426,1860194.6014077628,2810051.883349631,2748687.009631533,8027505.046852875,11825957.814204058,8359531.807270866,20
84,1978.9644196955237,3302.9468799071315,80218.31273291569,384113.2843080732,593316.9644591857,892407.622059617,1782881.083717033,2694311.7523336764,2660123.3853337765,8136786.66755518,11991073.336327225,8521792.679873696,20
85,1532.1738040500386,2542.9350275575202,67402.40667378868,355009.7870609322,548429.5250794422,836095.3681408174,1707724.1221973945,2581694.8376467586,2572283.1728106616,8241493.9169376055,12149337.702246238,8678761.05237474,20
86,1198.8434757156515,1978.5483806867428,57002.751374830135,328035.0696663111,506805.6051678309,781794.1367313096,1634768.4894285495,2472280.073362954,2485262.086012327,8341757.597429407,12300940.773088528,8830483.02588154,20
87,947.7067472358041,1555.3098036237516,48515.36594675064,303055.44216785213,468246.52475746773,729832.8320403758,1564046.043522267,2366126.615599475,2399182.4778022417,8437710.807562629,12446076.549839431,8977011.32421064,20
88,756.681790571888,1234.8799611197544,41549.68905176637,279938.6878667627,432553.4084859966,680406.2681638679,1495576.4432559724,2263274.7019305443,2314179.5868618796,8529488.187086677,12584942.009622337,9118406.455922496,20
89,610.0272560403181,990.025446546768,35801.44047212364,258556.67690479392,399532.0245028961,633611.5117321183,1429368.0834657424,2163746.94216229,2230391.867100325,8617225.212373408,12717736.007888265,9254737.180695444,20
90,496.4205907017629,801.2285531348061,31032.331631902103,238786.89383910096,368995.6766651255,589474.8571318146,1365419.134161651,2067549.82948684,2147954.322226651,8701057.551408531,12844658.265294898,9386080.489009641,20
91,407.6452403904126,654.3775965940184,27054.800583644996,220513.26457757363,340766.8394370688,547971.9112625982,1303718.607856061,1974675.3345815148,2066994.0362691286,8781120.48232596,12965908.44838482,9512521.251884637,20
92,337.68732216587046,539.182163554427,23720.47544670458,203626.5271112751,314677.97199957137,509042.5566959005,1244247.4099240685,1885102.4996193964,1987627.3148850463,8857548.375642475,13081685.346217476,9634151.652972355,20
93,282.10761043921457,448.07453656780996,20911.404385984646,188024.3099968184,290571.8040273818,472602.1127913787,1186979.3441329862,1798798.9801759906,1909957.9962704028,8930474.238259738,13192186.141260058,9751070.486552242,20
94,237.6029337347712,375.44476441705604,18533.36853665,173611.02293310835,268301.2791244833,438549.63750408863,1131882.0580817505,1715722.5056654974,1834076.613661253,9000029.316051388,13297605.7704456,9863382.380298015,20
95,201.69563275008335,317.1006555813453,16510.7470871677,160297.633280207,247729.28752228228,406774.1048156398,1078917.919921454,1635822.2408229723,1760060.1604009117,9066342.751165567,13398136.370999161,9971196.98769629,20
96,172.51282881881886,269.88514483724634,14782.562018351131,148001.3735235452,228728.26821254,377158.974646231,1028044.8238750529,1559040.041881198,1687972.28368171,9129541.28977256,13493966.804761423,10074628.179653715,20
97,148.62817327922556,231.4028183936817,13299.417078014281,136645.41133584548,211179.73703492398,349585.55353251705,979216.9244810734,1485311.6054662408,1617863.7722418127,9189749.036009781,13585282.25468044,10173793.257147664,20
98,128.94741544178888,199.82277910372414,12021.117287461459,126158.503004878,194973.77787552014,323935.4442583506,932385.301688666,1414567.5122836337,1549773.239000905,9247087.247890992,13672263.88706174,10268812.19945329,20
99,112.62517503997955,173.73572544491952,10914.810734111383,116474.64356414719,180008.5209617802,300092.3058007554,887498.5601327436,1346734.1699261975,1483727.9262354681,9301674.171128046,13755088.573386574,10359806.957229674,20
100,99.00380670509905,152.0493006713434,9953.52739234895,107532.75392548957,166189.67292995218,277943.1751511091,844503.4500368166,1281734.7855456853,1419744.6729486403,9353624.792230966,13833928.49222369,10446900.624507915,20
101,84.25476062694936,128.67042240993962,8866.398582758016,99279.3974917609,153434.83950202988,257617.53837422183,803345.1439223774,1219489.831050505,1357840.3300668919,9403051.203825211,13908951.659025054,10530217.732976139,20
102,72.26220001802079,109.75501889139082,7940.010659177185,91657.94456229522,141656.36194339755,238700.32754710826,763967.9608535444,1159918.1448847346,1298018.5426801387,9450061.832384123,13980320.738152975,10609883.119113585,20
103,62.43945692488833,94.33623741484692,7146.783610058282,84620.37471063685,130780.10166601345,221109.72562481323,726315.3353176101,1102936.915993814,1240264.1804207496,9494761.850514807,14048193.646102756,10686021.310344389,20
104,54.33752249980637,81.67753493782959,6464.42384179413,78122.22767263066,120737.3995567412,204765.13319138458,690330.4081776399,1048462.6160317706,1184556.6815387015,9537253.026627209,14112723.30687655,10758755.761428129,20
105,47.610099906949536,71.21343169747621,5874.8185132301505,72122.36288837963,111464.71112347514,189588.13604922715,655956.3110558472,996411.4527433568,1130870.5038256035,9577633.715955846,14174057.622701472,10828208.541611949,20
106,41.98817125633899,62.50658724932153,5363.179136169576,66582.72868000423,102903.25445398563,175503.15866190736,623136.4154903127,946699.7685282452,1079175.611942218,9615998.867658405,14232339.470430521,10894500.050259715,20
107,37.26132203827998,55.21641538141863,4917.374775318575,61468.14279062539,94998.67432394785,162437.88555026212,591814.5499333235,899244.3888188836,1029437.9772068907,9652440.04595399,14287706.720441788,10957748.76246754,20
108,33.26378513939561,49.07572577210784,4527.406174288174,56746.08499046746,87700.72400441991,150323.51577271242,561935.1880462847,853962.9255631499,981620.0739102855,9687045.463178087,14340292.27470666,11018071.004142724,20
109,29.864161377823795,43.87359667202752,4184.995213000657,52386.50237358576,80962.9659692831,139094.88614849164,533443.6099073631,810774.0382650263,935681.3617851892,9719900.023557654,14390224.12216902,11075580.756853329,20
110,26.957618335645854,39.44242459059826,3883.2580981307665,48361.62711370052,74742.49140662822,128690.50540629313,506286.0394723531,769597.6577387777,891578.7456295314,9751085.37579559,14437625.408430003,11130389.490866056,20
111,24.460029325490755,35.64823616965604,3616.446656902108,44645.80642882477,68999.6582527906,119052.5198870803,480409.7602226918,730355.1755707188,849267.0084505609,9780679.973319137,14482614.51794032,11182606.02500547,20
112,22.30346677484896,32.38326478281342,3379.7405682191456,41215.34426306891,63697.84711078545,110126.63354188735,455763.2114848359,692969.6031369126,808699.2143125861,9808759.1407853,14525305.166487519,11232336.411577318,20
113,20.43278225599552,29.560341327077097,3169.081613662833,38048.354139205716,58803.23425490426,101861.99330077847,432296.0671798159,657365.7029162659,769827.0805425836,9835395.145898702,14565806.502487503,11279683.844542986,20
114,18.80295586137261,27.10856169753307,2981.039814541018,35124.62257220664,54284.58084223663,94211.05285917751,409959.2990196367,623470.0952337191,732601.3182445014,9860657.275452275,14604223.215362346,11324748.58908179,20
115,17.377042667691775,24.9699426373136,2812.70521767347,32425.482415208244,50113.03738832567,87129.42231156444,388705.2258021459,591211.3430102443,696971.9417951711,9884611.914739957,14640655.649658792,11367627.9306756,20
116,16.124570543178503,23.096822024128205,2661.599984176714,29933.69550752656,46261.96255692406,80575.70982618969,368487.5503734157,560520.0169693218,662888.5483691196,9907322.629548494,14675199.923651729,11408416.141820524,20
117,15.020282585074133,21.44982527592585,2525.606692844773,27633.34401530475,42706.75534035014,74511.35996664505,349261.3856700274,531328.7435056875,630300.5686757474,9928850.250032062,14707948.051328687,11447204.464664774,20
118,14.043146387924804,19.996268833685864,2402.909684151773,25509.72987620689,39424.69973203073,68900.4919092168,330983.2711169696,503572.23721241637,599157.4905354092,9949252.955860415,14738988.06678672,11484081.107871233,20
119,13.175566334579694,18.7088948625813,2291.9467785373386,23549.281765770385,36394.82100097377,63709.74015756499,313611.1805905222,477187.3199590608,569409.0569756643,9968586.362077354,14768404.150145104,11519131.256088244,20
120,12.402757951285825,17.564869679064593,2191.36953581483,21739.469076310503,33597.75278685552,58908.09929112249,297104.52294086985,452112.9280798141,541005.4405524257,9986903.60522485,14796276.75426365,11552437.090620646,20
121,11.712245653918004,16.54498215929443,2100.010314298643,20068.722382362048,31015.61420808899,54466.77413605135,281424.1360805445,428290.1092490338,513897.3956785632,10004255.42929142,14822682.731560718,11584077.819871096,20
122,11.093459023182298,15.633001419025604,2016.854924922545,18526.35992963181,28631.896270293793,50359.03608162322,266532.27547411784,405662.01035554166,488036.39068043546,10020690.271137208,14847695.460372746,11614129.718313027,20
123,10.537406330127308,14.81515895384353,1941.019834671423,17102.5197008388,26431.3568874529,46560.08607630935,252392.5978131287,384173.8576072152,463374.72127197456,10036254.345079683,14871384.97034638,11642666.172817053,20
124,10.036409444019784,14.079729375226867,1871.7331037386773,15788.096645694877,24399.92387965585,43046.92457612107,238970.14057212393,363772.9299599773,439865.6070492612,10050991.726372719,14893818.066430992,11669757.735270886,20
125,9.583887658043796,13.416689495619696,1808.3183930689006,14574.684690034454,22524.60535369493,39798.228542862795,226231.29807072936,344408.5268547754,417463.2725470229,10064944.433351561,14915058.451102033,11695472.180517051,20
126,9.17418065028895,12.817439908026596,1750.1815052772376,13454.523165877426,20793.4069138682,36794.2354685794,214143.7946027342,326031.9311463218,396123.01429852104,10078152.508050721,14935166.844499903,11719874.56872763,20
127,8.802402914342203,12.274576679415704,1696.7990230903915,12420.447329966433,19195.255189859672,34016.6343030072,202676.65513276518,308596.3680131217,375801.2552571443,10090654.095134338,14954201.10222034,11743027.311416764,20
128,8.464323591570212,11.78170338279271,1647.7086897529298,11465.842662237274,17719.927205356234,31448.463094909344,191800.174007507,292056.9605545588,356455.5878442141,10102485.519006649,14972216.330536703,11764990.240371129,20
129,8.156266894437787,11.333275740521813,1602.5012406650667,10584.602658227997,16357.98514576611,29074.01311012607,181485.88207922602,276370.68270393065,338044.80679753324,10113681.358995635,14989264.998874564,11785820.678851679,20
130,7.8750292871407055,10.924472737420295,1560.8134476818582,9771.089850480139,15100.716115831157,26878.739157313867,171706.51259482684,261496.31001671296,320528.93290731334,10124274.52252539,15005397.04939472,11805573.514487695,20
131,7.6178103562885555,10.551089303017037,1522.322179711093,9020.09981361719,13940.076508192205,24849.175832610457,162435.96616331575,247394.36883019592,303869.22864083905,10134296.316212693,15020660.00357231,11824301.273346843,20
132,7.3821549078499356,10.209446636847392,1486.7393174924705,8326.827926069562,12868.640632169392,22972.85938374727,153649.27507799794,234027.08423343653,288028.2065761639,10143776.514841007,15035099.06568776,11842054.1947226,20
133,7.1659043034922325,9.896317018694374,1453.8073883131462,7686.838678411472,11879.553278246914,21238.254890424225,145322.56723668956,221358.3272347134,272969.63148804865,10152743.428180577,15048757.223170025,11858880.30623322,20
134,6.96715542801575,9.608860553788682,1423.2958091715102,7096.0373340604265,10966.485918118113,19634.688459226916,137433.02987337782,209353.5614668944,258658.51685674523,10161223.965637116,15061675.343754437,11874825.498874862,20
135,6.7842259812042744,9.344571786256092,1394.9976455363997,6550.643762735177,10123.596262759193,18152.284136677164,129958.87328782906,197979.7897288946,245061.1165021141,10169243.698723435,15073892.269436564,11889933.601715676,20
136,6.615625028662971,9.101234499689197,1368.7268081543534,6047.16828064505,9345.490921967503,16781.905252108052,122879.29473537928,187205.50062332058,232144.91198193908,10176826.92135893,15085444.907220216,11904246.455957804,20
137,6.4600279398898195,8.876883332523574,1344.3156229641643,5582.389343962512,8627.190928229551,15515.099912119873,116174.44261730039,177000.61551610113,219878.59633409578,10183996.70801078,15096368.316672342,11917803.988130827,20
138,6.316254997873054,8.66977108411491,1321.6127195909996,5153.332953778716,7964.099905777465,14344.050379771623,109825.38109250758,167336.43601305547,208232.05468731083,10190774.9696987,15106695.794310087,11930644.282213332,20
139,6.183253090679147,8.478340787644964,1300.4811925171125,4757.253641522796,7351.974682348956,13261.526083899935,103814.05521375871,158185.59212064304,197176.3422144442,10197182.50789161,15116458.954856226,11942803.650509145,20
140,6.060079997863495,8.301201788069623,1280.7969961890274,4391.616913800705,6786.898156577925,12260.840016657323,98123.2566757114,149521.99123328945,186683.6598553558,10203239.06633047,15125687.80940835,11954316.703131802,20
141,5.945890867868508,8.137109194974645,1262.4475412854963,4054.0830448356865,6265.254248199453,11335.80829023516,92736.59024808463,141320.76806743102,176727.32819326673,10208963.380816193,15134410.840575181,11965216.415975219,20
142,5.839926550632132,7.984946187491976,1245.330464349812,3742.4921132241725,5783.704771436651,10480.712636566288,87638.44095456135,133558.23564252863,167281.75982888968,10214373.227005644,15142655.074639851,11975534.1970702,20
143,5.741503505390386,7.843708736143164,1229.3525471574276,3454.8501876083556,5339.168084125787,9690.26564642442,82813.942046832,126211.83739155249,158322.43056026186,10219485.466262035,15150446.150815591,11985299.951246163,20
144,5.650005049484182,7.712492378412982,1214.4287656862296,3189.3165731573386,4928.79937640308,8959.578556633433,78248.94381318323,119260.1004676345,149825.8496429591,10224316.089608591,15157808.38766359,11994542.143034728,20
145,5.564873751756894,7.59048074403447,1200.4814514973912,2944.1920374865576,4549.972473189513,8284.131405983659,73929.98325216814,112682.5902995397,141769.52937498872,10228880.259836577,15164764.846746534,12003287.85776754,20
146,5.485604805361065,7.476935574794828,1187.439550813632,2717.907940871256,4200.2630343322835,7659.7453918657975,69844.25463404518,106459.86643615994,134131.95422295367,10233192.35182026,15171337.393593939,12011562.860834375,20
147,5.41174024068812,7.371188024077352,1175.2379686762752,2509.0162013622817,3877.433045152156,7082.5572705379955,65979.58096574512,100573.43970922628,126892.54968085309,10237265.991092635,15177546.756057603,12019391.65507994,20
148,5.342863860665906,7.272631054885802,1163.8169873362817,2316.1800307269145,3579.416498359564,6548.99565431602,62324.38636903121,95005.7307337351,120031.6510299538,10241114.090736363,15183412.580136856,12026797.536328401,20
149,5.278596798620041,7.180712783001186,1153.1217495398855,2138.1653820466913,3304.3061758899157,6055.759068810846,58867.669376174104,89740.02975705905,113530.47214735617,10244748.886644963,15188953.483354274,12033802.6470343,20
150,5.218593613901302,7.094930635204015,1143.1017986499273,1973.8330543388377,3050.3414462171463,5599.795642632202,55598.97714279733,84760.45786025276,107371.0744920198,10248181.971209232,15194187.1057629,12040428.028066706,20
0,10305660,15281905,12154442,50,50,50,50,50,50,0,0,0,21
1,10305542.96572177,15281744.422936803,12154362.565879172,158.7118626954817,200.5906272190753,122.54451240074982,55.20796388526909,56.839253302848256,53.80330600684286,3.114451650194836,3.1471826751449066,3.086302421446699,21
2,10305402.993345838,15281551.717331083,12154269.435419267,281.24409750281495,370.6683306312341,202.7529475638853,68.96759667427123,75.55749150706254,63.24311504089114,6.79495998538283,7.05684677731218,6.56851812541572,21
3,10305217.756528031,15281295.564306172,12154149.56239062,438.0121574197315,588.863520467387,302.58590499023387,92.64348347470188,108.08341914511186,79.0495153401958,11.587831074929252,12.488754214106256,10.802189049145827,21
4,10304959.652481627,15280937.287660439,12153986.958878066,652.9580896767569,888.7114674822544,435.9258312462107,129.22050169138095,158.61567064241132,102.90067214600444,18.168927009160427,20.385201434708325,16.214618538184787,21
5,10304591.501936497,15280424.850588936,12153760.265201312,957.4170137828354,1314.0516840033576,620.767495348527,183.63176588729672,234.07883956679834,137.60101865343594,27.449283836190613,32.018887490886314,23.36628468534033,21
