time,regions,sf6
2064,JPK,3.642064995524812
2064,ANZ,0.29985023103930114
2064,EEU,0.3585971303231314
2064,FSU,0.48889358693900004
2064,MDE,1.3714651485747666
2064,CAM,0.5192966948794624
2064,LAM,1.7618690032504627
2064,SAS,1.1822421151421414
2064,SEA,1.4798078875417606
2064,CHI,2.182618890212415
2064,MAF,0.3974109282837479
2064,SSA,0.676291316339064
2064,SIS,0.06344633878811028
2065,USA,5.2457677734961665
2065,CAN,0.4784196000547682
2065,WEU,4.374550222388416
2065,JPK,3.6551316775659006
2065,ANZ,0.3010903987608842
2065,EEU,0.3628327367231798
2065,FSU,0.4944902894185334
2065,MDE,1.3927532718809803
2065,CAM,0.5292921992985948
2065,LAM,1.7963041694879895
2065,SAS,1.2010503614984673
2065,SEA,1.5062573081210269
2065,CHI,2.2278424162430803
2065,MAF,0.40545384655275096
2065,SSA,0.691319043209216
2065,SIS,0.06476986299985929
2066,USA,5.245270904388549
2066,CAN,0.47779377535147016
2066,WEU,4.386925632591443
2066,JPK,3.6681844221434976
2066,ANZ,0.3023279603370057
2066,EEU,0.3670984050488325
2066,FSU,0.5001143064437198
2066,MDE,1.4146396278310795
2066,CAM,0.5395010636779968
2066,LAM,1.8314649543052866
2066,SAS,1.2203707418729592
2066,SEA,1.5333776259132474
2066,CHI,2.2738843609768287
2066,MAF,0.4137061610302897
2066,SSA,0.7067363715164215
2066,SIS,0.06612099161058849
2067,USA,5.244753343482347
2067,CAN,0.47717286184798546
2067,WEU,4.399136929945874
2067,JPK,3.681223374211703
2067,ANZ,0.3035629393929728
2067,EEU,0.3713945724464705
2067,FSU,0.5057659211823947
2067,MDE,1.4371395863610423
2067,CAM,0.5499286987928687
2067,LAM,1.8673701359029176
2067,SAS,1.2402163698627535
2067,SEA,1.5611863687245369
2067,CHI,2.3207577308692904
2067,MAF,0.42217357552075224
2067,SSA,0.7225544416529925
2067,SIS,0.06750044807584857
2068,USA,5.244214382444837
2068,CAN,0.47655673670481274
2068,WEU,4.411184468939312
2068,JPK,3.6942486712714993
2068,ANZ,0.30479535873645636
2068,EEU,0.3757173779172961
2068,FSU,0.5114394802384914
2068,MDE,1.460268978603959
2068,CAM,0.5605806615555939
2068,LAM,1.9040390103499947
2068,SAS,1.2606007457481583
2068,SEA,1.5897015769596392
2068,CHI,2.368499111849858
2068,MAF,0.43086196354759654
2068,SSA,0.7387847376259223
2068,SIS,0.0689089756747907
2069,USA,5.2437016184653755
2069,CAN,0.4759491163979808
2069,WEU,4.4230161122596225
2069,JPK,3.707260443339916
2069,ANZ,0.30602524035417894
2069,EEU,0.380071493833102
2069,FSU,0.5171411052334591
2069,MDE,1.4840316688601947
2069,CAM,0.5714567844888192
2069,LAM,1.9414711439966623
2069,SAS,1.2815267721533816
2069,SEA,1.6189269473310146
2069,CHI,2.4170993369318206
2069,MAF,0.4397732571493267
2069,SSA,0.755431715188706
2069,SIS,0.07034658389285604
2070,USA,5.24316611503737
2070,CAN,0.4753460457306638
2070,WEU,4.434684622925713
2070,JPK,3.7202588129877108
2070,ANZ,0.3072526053569661
2070,EEU,0.38445299046173365
2070,FSU,0.5228650443170482
2070,MDE,1.50845638246207
2070,CAM,0.582568594959036
2070,LAM,1.9797064619733726
2070,SAS,1.3030193070608305
2070,SEA,1.6488958642701834
2070,CHI,2.4665962816754594
2070,MAF,0.4489176201959299
2070,SSA,0.7725146303283557
2070,SIS,0.07181478462661893
2071,USA,5.242607184259061
2071,CAN,0.4747474059760746
2071,WEU,4.446190335043139
2071,JPK,3.733243896774046
2071,ANZ,0.30847747421861177
2071,EEU,0.38886661770282877
2071,FSU,0.5286175091225828
2071,MDE,1.5335604040029391
2071,CAM,0.5939221079497263
2071,LAM,2.0187658862614604
2071,SAS,1.3250930692917093
2071,SEA,1.6796279841291744
2071,CHI,2.516980219874102
2071,MAF,0.45830146270194355
2071,SSA,0.790046055655712
2071,SIS,0.07331438332861903
2072,USA,5.242268934810826
2072,CAN,0.4741725366448783
2072,WEU,4.457799476097278
2072,JPK,3.7460125222289093
2072,ANZ,0.30968240514813616
2072,EEU,0.39333551462527944
2072,FSU,0.5344300022697777
2072,MDE,1.5590238958409004
2072,CAM,0.6053967126601236
2072,LAM,2.0582338360739456
2072,SAS,1.3474651213873914
2072,SEA,1.7107405694760247
2072,CHI,2.5681347873663842
2072,MAF,0.4678195324814694
2072,SSA,0.8078380601393174
2072,SIS,0.07482992300147025
2073,USA,5.242151146373092
2073,CAN,0.4736213599088261
2073,WEU,4.469512790152835
2073,JPK,3.758563355614676
2073,ANZ,0.31086729404080904
2073,EEU,0.3978562341488829
2073,FSU,0.5402973767884874
2073,MDE,1.5848440754883957
2073,CAM,0.6169918897604263
2073,LAM,2.0981089697447874
2073,SAS,1.370132711687305
2073,SEA,1.742229839302857
2073,CHI,2.620092134699017
2073,MAF,0.4774711986473383
2073,SSA,0.8258903638879258
2073,SIS,0.07636136365172451
2074,USA,5.242302094624067
2074,CAN,0.4730976551436499
2074,WEU,4.481278407669132
2074,JPK,3.7708950840059474
2074,ANZ,0.3120320400386393
2074,EEU,0.40243424701480884
2074,FSU,0.5462267489307684
2074,MDE,1.6110041543148637
2074,CAM,0.628700648792666
2074,LAM,2.138367669977967
2074,SAS,1.3930807485465984
2074,SEA,1.7740753354530379
2074,CHI,2.6728336384362006
2074,MAF,0.4872511610536947
2074,SSA,0.844194311082928
2074,SIS,0.07790783497999222
2075,USA,5.2426732312286495
2075,CAN,0.47259750368039954
2075,WEU,4.493149668708817
2075,JPK,3.7830064128178966
2075,ANZ,0.31317654361883657
2075,EEU,0.4070660636202643
2075,FSU,0.5522129031486608
2075,MDE,1.637514102975263
2075,CAM,0.6405285468249187
2075,LAM,2.1790295906293915
2075,SAS,1.4163177566024836
2075,SEA,1.806288526932488
2075,CHI,2.726392318833347
2075,MAF,0.4971630066478727
2075,SSA,0.8627572263827216
2075,SIS,0.0794700790233773
2076,USA,5.243264429727824
2076,CAN,0.4721208388455737
2076,WEU,4.505127354874717
2076,JPK,3.794896066726841
2076,ANZ,0.31430070686674677
2076,EEU,0.41175726829154247
2076,FSU,0.5582630843884728
2076,MDE,1.6643704210850587
2076,CAM,0.6524748848898677
2076,LAM,2.220092846640018
2076,SAS,1.4398403703978002
2076,SEA,1.8388648165630477
2076,CHI,2.78074839133659
2076,MAF,0.5072058397608796
2076,SSA,0.8815783943677953
2076,SIS,0.08104803451054052
2077,USA,5.2434926133420845
2077,CAN,0.4716212337077645
2077,WEU,4.516632077177818
2077,JPK,3.8060339130526413
2077,ANZ,0.31535901256750093
2077,EEU,0.4163277076411656
2077,FSU,0.564129780991706
2077,MDE,1.6910871294977259
2077,CAM,0.6643159984761833
2077,LAM,2.2607875854327086
2077,SAS,1.4632199885561428
2077,SEA,1.871225223028597
2077,CHI,2.8350138822504634
2077,MAF,0.5172175231003265
2077,SSA,0.9003668045864462
2077,SIS,0.08261297958025413
2078,USA,5.243356293062976
2078,CAN,0.4710985148940308
2078,WEU,4.527610662072672
2078,JPK,3.816415676731573
2078,ANZ,0.3163511243308999
2078,EEU,0.42077381687263665
2078,FSU,0.5698081779736587
2078,MDE,1.7176322832231032
2078,CAM,0.676039793585033
2078,LAM,2.301073024026649
2078,SAS,1.4864285723551143
2078,SEA,1.903332112508611
2078,CHI,2.8891434573210963
2078,MAF,0.5271869969087759
2078,SSA,0.919103014924624
2078,SIS,0.0841633774741254
2079,USA,5.2429027231626435
2079,CAN,0.47055637331401945
2079,WEU,4.538115513432532
2079,JPK,3.825996604774806
2079,ANZ,0.3172732150521179
2079,EEU,0.42508737029792737
2079,FSU,0.5752871167037623
2079,MDE,1.7439735885869412
2079,CAM,0.6876341095992115
2079,LAM,2.3409082026856707
2079,SAS,1.509437825394954
2079,SEA,1.9351475253105872
2079,CHI,2.943091052028532
2079,MAF,0.5371030325612189
2079,SSA,0.9377672475367165
2079,SIS,0.08569767949506014
2080,USA,5.242082007032664
2080,CAN,0.469990772171401
2080,WEU,4.548093563158335
2080,JPK,3.834813866833623
2080,ANZ,0.31812849420475264
2080,EEU,0.4292696076633446
2080,FSU,0.5805684375945996
2080,MDE,1.770078468913651
2080,CAM,0.6990867489260932
2080,LAM,2.380252062981935
2080,SAS,1.5322192352266821
2080,SEA,1.9666332406004157
2080,CHI,2.9968099301587907
2080,MAF,0.5469542543811369
2080,SSA,0.9563394159321843
2080,SIS,0.08721433097433455
2081,USA,5.240892934920593
2081,CAN,0.4694015493090276
2081,WEU,4.557597442962102
2081,JPK,3.842864317108903
2081,ANZ,0.31891670653424936
2081,EEU,0.43331720777883714
2081,FSU,0.5856477517585011
2081,MDE,1.795914120744991
2081,CAM,0.7103854963622133
2081,LAM,2.4190635161208007
2081,SAS,1.5547441216793165
2081,SEA,1.9977508411144904
2081,CHI,3.0502527282946694
2081,MAF,0.5567291557040432
2081,SSA,0.9747991552866007
2081,SIS,0.0887117737599518
2082,USA,5.239088191211812
2082,CAN,0.4687689612337565
2082,WEU,4.5663599296570485
2082,JPK,3.850352227322587
2082,ANZ,0.31965540815347143
2082,EEU,0.4372023575478138
2082,FSU,0.5904872245540667
2082,MDE,1.8216110715125426
2082,CAM,0.7216678244266294
2082,LAM,2.457816731627566
2082,SAS,1.577127538448596
2082,SEA,2.028655929080532
2082,CHI,3.1035283291357003
2082,MAF,0.566416106859322
2082,SSA,0.9931258468134978
2082,SIS,0.09020770766103804
2083,USA,5.236666604573898
2083,CAN,0.46809284381841915
2083,WEU,4.574328006102732
2083,JPK,3.8572757874822163
2083,ANZ,0.32034445830339087
2083,EEU,0.4409214456143422
2083,FSU,0.5950821849815168
2083,MDE,1.847144441816028
2083,CAM,0.7329280743360829
2083,LAM,2.4964930532968355
2083,SAS,1.5993476931730266
2083,SEA,2.0593193413552546
2083,CHI,3.156596115514486
2083,MAF,0.5760033843033554
2083,SSA,1.011298660350109
2083,SIS,0.09170142797862064
2084,USA,5.233676013414874
2084,CAN,0.4673769326781847
2084,WEU,4.581554661047186
2084,JPK,3.863592300093796
2084,ANZ,0.3209802052094805
2084,EEU,0.44446611312221185
2084,FSU,0.59942151988246
2084,MDE,1.8724891388429161
2084,CAM,0.7441605067528657
2084,LAM,2.5350735727517235
2084,SAS,1.6213826223587877
2084,SEA,2.0897117111951773
2084,CHI,3.209414948854216
2084,MAF,0.5854791991556952
2084,SSA,1.0292965972054764
2084,SIS,0.09319221854676807
2085,USA,5.230067011242345
2085,CAN,0.466617224612221
2085,WEU,4.58798737657205
2085,JPK,3.8693413752886996
2085,ANZ,0.3215660654116715
2085,EEU,0.4478378983333485
2085,FSU,0.6035076580374473
2085,MDE,1.8976198933093265
2085,CAM,0.7553593101749825
2085,LAM,2.5735391577146465
2085,SAS,1.643210231497259
2085,SEA,2.1198035196145213
2085,CHI,3.2619432222857205
2085,MAF,0.5948317201424848
2085,SSA,1.0470985290379726
2085,SIS,0.09467935355473547
2086,USA,5.225839192023806
2086,CAN,0.46581361762956375
2086,WEU,4.59367966558337
2086,JPK,3.8745218165952764
2086,ANZ,0.32210194909956524
2086,EEU,0.45103366701947706
2086,FSU,0.6073366808468093
2086,MDE,1.9225112979976726
2086,CAM,0.7665186066516166
2086,LAM,2.6118704687327146
2086,SAS,1.6648083301775856
2086,SEA,2.1495651432153227
2086,CHI,3.314138921117833
2086,MAF,0.6040490989545311
2086,SSA,1.0646832393577135
2086,SIS,0.09616209820909868
2087,USA,5.220992407425904
2087,CAN,0.4649660293775472
2087,WEU,4.598632385988386
2087,JPK,3.8791326307911884
2087,ANZ,0.32258778514196673
2087,EEU,0.45405045444542386
2087,FSU,0.6109049321757186
2087,MDE,1.947137842778087
2087,CAM,0.7776324548362643
2087,LAM,2.650047972341758
2087,SAS,1.6861546617888903
2087,SEA,2.178966893715043
2087,CHI,3.3659596587973577
2087,MAF,0.613119490448758
2087,SSA,1.08202946130743
2087,SIS,0.09763970915238211
2088,USA,5.215526771325738
2088,CAN,0.4640743986065237
2088,WEU,4.602793815032639
2088,JPK,3.8831730297759415
2088,ANZ,0.32302351999394385
2088,EEU,0.45688547142709945
2088,FSU,0.6142090290241735
2088,MDE,1.9714739553672893
2088,CAM,0.7886948563203924
2088,LAM,2.688051959161133
2088,SAS,1.7072269407495446
2088,SEA,2.207979068571202
2088,CHI,3.4173627433387357
2088,MAF,0.6220310794782644
2088,SSA,1.0991159214709685
2088,SIS,0.09911143519004918
2089,USA,5.209491351821475
2089,CAN,0.46314256185605535
2089,WEU,4.606218190422176
2089,JPK,3.8866012334604707
2089,ANZ,0.3234055812605659
2089,EEU,0.45953107968227624
2089,FSU,0.6172390390099645
2089,MDE,1.9954940414135593
2089,CAM,0.7996997611861913
2089,LAM,2.7258625610714815
2089,SAS,1.7280028883236591
2089,SEA,2.2365719992899655
2089,CHI,3.4683052366472205
2089,MAF,0.6307721061757917
2089,SSA,1.1159213828654646
2089,SIS,0.10057651794996725
2090,USA,5.202838027517974
2090,CAN,0.4621666175447538
2090,WEU,4.6088543651523075
2090,JPK,3.8894580619809975
2090,ANZ,0.3237374885641255
2090,EEU,0.4619898473515294
2090,FSU,0.6199989343389849
2090,MDE,2.0191725240508536
2090,CAM,0.8106410729500446
2090,LAM,2.763459767762862
2090,SAS,1.7484602673400065
2090,SEA,2.2647160979593575
2090,CHI,3.5187440082255375
2090,MAF,0.639330890050807
2090,SSA,1.1324246873461739
2090,SIS,0.10203419248915277
2091,USA,5.195567691594331
2091,CAN,0.46114656822257116
2091,WEU,4.610757062369731
2091,JPK,3.8917433726584374
2091,ANZ,0.3240192424093424
2091,EEU,0.464259551062139
2091,FSU,0.6224862122827882
2091,MDE,2.042483893335322
2091,CAM,0.8215126593953018
2091,LAM,2.80082345158976
2091,SAS,1.7685769299481953
2091,SEA,2.2923819227272926
2091,CHI,3.568635842967968
2091,MAF,0.6476958653573098
2091,SSA,1.1486048078059812
2091,SIS,0.10348368844294775
2092,USA,5.187681509957594
2092,CAN,0.46008243712711633
2092,WEU,4.611928446664672
2092,JPK,3.8932494424097985
2092,ANZ,0.3242330275798742
2092,EEU,0.4663381668190759
2092,FSU,0.6246986837818226
2092,MDE,2.065592606382891
2092,CAM,0.8322655371707368
2092,LAM,2.8377861554545456
2092,SAS,1.7884973277990175
2092,SEA,2.3197645378660754
2092,CHI,3.6177551076826497
2092,MAF,0.65591964847126
2092,SSA,1.1645572057469564
2092,SIS,0.10491870968863566
2093,USA,5.179180918896513
2093,CAN,0.4589742694025814
2093,WEU,4.612318350956633
2093,JPK,3.8939768091463507
2093,ANZ,0.32437890682279047
2093,EEU,0.4682238720375069
2093,FSU,0.6266344714314956
2093,MDE,2.088480750901846
2093,CAM,0.8428919532931545
2093,LAM,2.8743222199473486
2093,SAS,1.8082058697037138
2093,SEA,2.346843270794997
2093,CHI,3.6660513725851436
2093,MAF,0.6639934486579593
2093,SSA,1.1802659666840898
2093,SIS,0.10633827094398773
2094,USA,5.170116085369005
2094,CAN,0.45782599206583924
2094,WEU,4.611982171882724
2094,JPK,3.8938852517032663
2094,ANZ,0.32445344431142475
2094,EEU,0.46990992963045874
2094,FSU,0.6282850893960747
2094,MDE,2.1111303861092243
2094,CAM,0.8533841651672069
2094,LAM,2.910406028488975
2094,SAS,1.8276869496393389
2094,SEA,2.373597449913675
2094,CHI,3.71347449782077
2094,MAF,0.671908539372357
2094,SSA,1.1957152357870313
2094,SIS,0.10774138736440395
2095,USA,5.160440352968592
2095,CAN,0.4566338194422842
2095,WEU,4.610870374239177
2095,JPK,3.8930173505721073
2095,ANZ,0.3244603121312193
2095,EEU,0.47140002205877035
2095,FSU,0.6296561767136478
2095,MDE,2.13352356434745
2095,CAM,0.8637344489045571
2095,LAM,2.9460120338039384
2095,SAS,1.8469249736163622
2095,SEA,2.4000064373010632
2095,CHI,3.7599747145652924
2095,MAF,0.6796562749280498
2095,SSA,1.2108892497341808
2095,SIS,0.10912707535014544
2096,USA,5.15015591263094
2096,CAN,0.4553978588210886
2096,WEU,4.609038746298739
2096,JPK,3.8913748806658033
2096,ANZ,0.32439967754090193
2096,EEU,0.4726929509359439
2096,FSU,0.6307467976598713
2096,MDE,2.155642354575844
2096,CAM,0.8739351103150214
2096,LAM,2.9811147905657354
2096,SAS,1.8659043816001224
2096,SEA,2.4260496582532802
2096,CHI,3.805502724016899
2096,MAF,0.6872281083797915
2096,SSA,1.225772365375043
2096,SIS,0.11049435385790102
2097,USA,5.1392652056044374
2097,CAN,0.45411823671691437
2097,WEU,4.606490704135752
2097,JPK,3.8889600186057995
2097,ANZ,0.3242717435445496
2097,EEU,0.47378772911611183
2097,FSU,0.6315563291475491
2097,MDE,2.1774688589006774
2097,CAM,0.8839784915908087
2097,LAM,3.015688982436456
2097,SAS,1.8846096600625861
2097,SEA,2.451706617342183
2097,CHI,3.850009756920208
2097,MAF,0.6946156011921594
2097,SSA,1.2403490815851372
2097,SIS,0.11184224532956774
2098,USA,5.127770927382203
2098,CAN,0.4527951002932287
2098,WEU,4.603177703572712
2098,JPK,3.885775343428357
2098,ANZ,0.3240767476907672
2098,EEU,0.47468358364434027
2098,FSU,0.6320844671180668
2098,MDE,2.1989852377181736
2098,CAM,0.8938569831495702
2098,LAM,3.04970945605764
2098,SAS,1.9030253658310907
2098,SEA,2.476956930587681
2098,CHI,3.893447679222371
2098,MAF,0.7018104424082855
2098,SSA,1.2546040692253995
2098,SIS,0.1131697770916314
2099,USA,5.1157241280794885
2099,CAN,0.45143245083532735
2099,WEU,4.599156040685691
2099,JPK,3.8817828886653247
2099,ANZ,0.3238114484942137
2099,EEU,0.47537480006122257
2099,FSU,0.6323242947004706
2099,MDE,2.2201737317487447
2099,CAM,0.9035630335110569
2099,LAM,3.0831512524636007
2099,SAS,1.9211361456809326
2099,SEA,2.501780351464065
2099,CHI,3.9357690793518607
2099,MAF,0.7088044639507988
2099,SSA,1.2685221979068477
2099,SIS,0.1144759825790081
2100,USA,5.10307971146869
2100,CAN,0.45002662701065427
2100,WEU,4.594377867927337
2100,JPK,3.877027120702391
2100,ANZ,0.32347967919736803
2100,EEU,0.47586619401501784
2100,FSU,0.6322830929466738
2100,MDE,2.241016683935875
2100,CAM,0.9130891590296735
2100,LAM,3.1159896383345878
2100,SAS,1.9389267556580436
2100,SEA,2.5261567964708496
2100,CHI,3.9769273535205554
2100,MAF,0.7155896554952328
2100,SSA,1.2820885624224785
2100,SIS,0.11575990254818731
2101,USA,5.089841117855837
2101,CAN,0.4485778376434148
2101,WEU,4.588899815858645
2101,JPK,3.8715118445645804
2101,ANZ,0.3230817812966974
2101,EEU,0.4761576526298526
2101,FSU,0.6319615396577336
2101,MDE,2.2614965714135185
2101,CAM,0.9224279595818394
2101,LAM,3.1482001448892456
2101,SAS,1.9563820934330043
2101,SEA,2.5500663889372763
2101,CHI,4.016876843479861
2101,MAF,0.7221581899653196
2101,SSA,1.2952885182096248
2101,SIS,0.11702058682139624
2102,USA,5.076442322827257
2102,CAN,0.44712061359322014
2102,WEU,4.583140782181397
2102,JPK,3.8658130566150732
2102,ANZ,0.32266718854446097
2102,EEU,0.47641951422353246
2102,FSU,0.6315887315913489
2102,MDE,2.2816796289398047
2102,CAM,0.931657246730071
2102,LAM,3.1800510958981127
2102,SAS,1.9735603305291025
2102,SEA,2.573587880035911
2102,CHI,4.056338333215575
2102,MAF,0.728602135050574
2102,SSA,1.3082899591297035
2102,SIS,0.11826809741042173
2103,USA,5.062884328774387
2103,CAN,0.4456549683295365
2103,WEU,4.577102841422694
2103,JPK,3.859931717736615
2103,ANZ,0.3222359827965975
2103,EEU,0.47665179662396423
2103,FSU,0.6311648665616282
2103,MDE,2.3015511717796877
2103,CAM,0.9407722058308322
2103,LAM,3.2115268419196226
2103,SAS,1.9904488914762524
2103,SEA,2.5967048228741922
2103,CHI,4.095290238252247
2103,MAF,0.7349168559009015
2103,SSA,1.3210842398309146
2103,SIS,0.11950182356002945
2104,USA,5.049168175254177
2104,CAN,0.4441809288031597
2104,WEU,4.5707880928282005
2104,JPK,3.8538688142764546
2104,ANZ,0.32178825883208473
2104,EEU,0.47685453508889264
2104,FSU,0.6306901610175348
2104,MDE,2.321096617124554
2104,CAM,0.9497680431565741
2104,LAM,3.242611798169639
2104,SAS,2.007035305137163
2104,SEA,2.6194009273863057
2104,CHI,4.133711087748825
2104,MAF,0.7410977811435068
2104,SSA,1.3336627822399891
2104,SIS,0.12072115623623883
2105,USA,5.035294930696046
2105,CAN,0.4426985247989266
2105,WEU,4.564198661747618
2105,JPK,3.8476253474595055
2105,ANZ,0.3213241128133819
2105,EEU,0.47702776839950917
2105,FSU,0.6301648419454187
2105,MDE,2.3403014992931244
2105,CAM,0.9586399901398173
2105,LAM,3.2732904610959372
2105,SAS,2.0233072211444223
2105,SEA,2.641660080510636
2105,CHI,4.171579552925286
2105,MAF,0.7471404101829855
2105,SSA,1.3460170928003223
2105,SIS,0.12192548851260099
2106,USA,5.021265692457847
2106,CAN,0.4412077889256395
2106,WEU,4.55733670060681
2106,JPK,3.8412023341900277
2106,ANZ,0.320843642318658
2106,EEU,0.4771715390470035
2106,FSU,0.6295891473066353
2106,MDE,2.3591514863512657
2106,CAM,0.9673833079871504
2106,LAM,3.3035474220649856
2106,SAS,2.0392524245439176
2106,SEA,2.6634663653396475
2106,CHI,4.208874469891578
2106,MAF,0.7530403189714658
2106,SSA,1.3581387723788092
2106,SIS,0.12311421613414793
2107,USA,5.007081586770346
2107,CAN,0.439708756612767
2107,WEU,4.550204389551711
2107,JPK,3.8346008076596796
2107,ANZ,0.32034694638751327
2107,EEU,0.4772858933763856
2107,FSU,0.6289633263317742
2107,MDE,2.37763239660033
2107,CAM,0.9759932922324629
2107,LAM,3.3333673809786144
2107,SAS,2.054858850263593
2107,SEA,2.68480407996383
2107,CHI,4.24557486172958
2107,MAF,0.7587931656073809
2107,SSA,1.3700195260476966
2107,SIS,0.1242867380736549
2108,USA,4.992743768489028
2108,CAN,0.43820146610562527
2108,WEU,4.542803935156232
2108,JPK,3.8278218155057293
2108,ANZ,0.31983412541660927
2108,EEU,0.4773708815091816
2108,FSU,0.6282876396399633
2108,MDE,2.3957302138672127
2108,CAM,0.9844652766752743
2108,LAM,3.3627351591171317
2108,SAS,2.070114596380849
2108,SEA,2.7056577544618685
2108,CHI,4.281659952414772
2108,MAF,0.7643946957502463
2108,SSA,1.3816511726314902
2108,SIS,0.125442456944959
2109,USA,4.978253420568889
2109,CAN,0.43668595842994434
2109,WEU,4.535137569775331
2109,JPK,3.820866419677626
2109,ANZ,0.31930528114768647
2109,EEU,0.4774265573257675
2109,FSU,0.6275623590128958
2109,MDE,2.413431103300696
2109,CAM,0.9927946375975488
2109,LAM,3.3916357123173184
2109,SAS,2.085007937713827
2109,SEA,2.726012168462281
2109,CHI,4.317109185263567
2109,MAF,0.7698407476160383
2109,SSA,1.3930256539708734
2109,SIS,0.1265807795146513
2110,USA,4.963611755517641
2110,CAN,0.4351622774823392
2110,WEU,4.52720755752798
2110,JPK,3.813735701344969
2110,ANZ,0.31876051699890906
2110,EEU,0.47745297927981023
2110,FSU,0.6267877693715459
2110,MDE,2.4307214305858325
2110,CAM,1.0009767999388999
2110,LAM,3.42005414655704
2110,SAS,2.099527343280785
2110,SEA,2.745852374193858
2110,CHI,4.351902262284295
2110,MAF,0.7751272588722342
2110,SSA,1.4041350459495008
2110,SIS,0.1277011175167166
2111,USA,4.948820014471243
2111,CAN,0.4336304699647804
2111,WEU,4.519016192834399
2111,JPK,3.8064307605524013
2111,ANZ,0.31819993803414537
2111,EEU,0.4774502102760623
2111,FSU,0.6259641680977209
2111,MDE,2.4475877773346966
2111,CAM,1.009007241364119
2111,LAM,3.447975730902482
2111,SAS,2.1136614893589756
2111,SEA,2.765163713249042
2111,CHI,4.386019161545793
2111,MAF,0.7802502710767935
2111,SSA,1.4149715672856655
2111,SIS,0.12880288816458962
2112,USA,4.933879467670814
2112,CAN,0.4320905854214503
2112,WEU,4.5105658021681
2112,JPK,3.7989527171917237
2112,ANZ,0.3176236510413084
2112,EEU,0.4774183179753709
2112,FSU,0.6250918659569343
2112,MDE,2.4641334083187094
2112,CAM,1.0168814971853282
2112,LAM,3.4753859114567773
2112,SAS,2.1275006516367876
2112,SEA,2.7840679902014074
2112,CHI,4.419440161964242
2112,MAF,0.7852059354866174
2112,SSA,1.4255275894869532
2112,SIS,0.12988551473961216
2113,USA,4.918791414345125
2113,CAN,0.4305426762986556
2113,WEU,4.501858743458095
2113,JPK,3.7913027109371416
2113,ANZ,0.31703176461301674
2113,EEU,0.47735737472449524
2113,FSU,0.6241711866068289
2113,MDE,2.480348010475518
2113,CAM,1.0245951645116609
2113,LAM,3.50227032432213
2113,SAS,2.1410361398207423
2113,SEA,2.8025540383692946
2113,CHI,4.452145861405556
2113,MAF,0.7899905174495293
2113,SSA,1.4357956455613103
2113,SIS,0.13094842711295604
2114,USA,4.903557181675462
2114,CAN,0.4289867977314657
2114,WEU,4.492897406506719
2114,JPK,3.783481901985305
2114,ANZ,0.316424389018598
2114,EEU,0.47726745781429897
2114,FSU,0.6232024672891276
2114,MDE,2.496221409999489
2114,CAM,1.0321439070646976
2114,LAM,3.5286148093079253
2114,SAS,2.154259395784491
2114,SEA,2.8206108782230364
2114,CHI,4.4841172007432135
2114,MAF,0.794600401773799
2114,SSA,1.4457684395464063
2114,SIS,0.13199106233233557
2115,USA,4.888178124825737
2115,CAN,0.42742300762243607
2115,WEU,4.483684212700876
2115,JPK,3.775491471107593
2115,ANZ,0.31580163630382235
2115,EEU,0.4771486494513937
2115,FSU,0.6221860584961005
2115,MDE,2.5117435823902183
2115,CAM,1.0395234593659253
2115,LAM,3.55440542281375
2115,SAS,2.167162006515922
2115,SEA,2.838227732293659
2115,CHI,4.515335482348326
2115,MAF,0.7990320970138515
2115,SSA,1.4554388550577064
2115,SIS,0.13301286514792607
2116,USA,4.872655626719296
2116,CAN,0.42585136662313483
2116,WEU,4.474221615173172
2116,JPK,3.7673326199826924
2116,ANZ,0.31516362031199757
2116,EEU,0.4770010368566893
2116,FSU,0.6211223241089849
2116,MDE,2.52690466233544
2116,CAM,1.046729631151481
2116,LAM,3.579628450907651
2116,SAS,2.179735712736338
2116,SEA,2.8553940360640064
2116,CHI,4.54578239059769
2116,MAF,0.8032822400551702
2116,SSA,1.4647999640478362
2116,SIS,0.13401328855828687
2117,USA,4.856991097585559
2117,CAN,0.42427193810187586
2117,WEU,4.464512098431987
2117,JPK,3.7590065713065006
2117,ANZ,0.31451045669021377
2117,EEU,0.47682471229276635
2117,FSU,0.6200116412727582
2117,MDE,2.5416949532574176
2117,CAM,1.0537583115979106
2117,LAM,3.6042704220934403
2117,SAS,2.191972417111459
2117,SEA,2.872099448290351
2117,CHI,4.575440010848696
2117,MAF,0.8073476003014287
2117,SSA,1.4738450351665884
2117,SIS,0.13499179433982741
2118,USA,4.841185974929563
2118,CAN,0.42268478814214944
2118,WEU,4.4545581789569955
2118,JPK,3.750514569305814
2118,ANZ,0.3138422629295148
2118,EEU,0.4766197732229611
2118,FSU,0.6188544007550244
2118,MDE,2.556104937249267
2118,CAM,1.0606054737832196
2118,LAM,3.628318120256042
2118,SAS,2.203864192972843
2118,SEA,2.888333861977494
2118,CHI,4.604290850514698
2118,MAF,0.8112250841683306
2118,SSA,1.4825675423256621
2118,SIS,0.13594785359614678
2119,USA,4.825241722831444
2119,CAN,0.4210899854944761
2119,WEU,4.444362404259874
2119,JPK,3.7418578796023825
2119,ANZ,0.31315915835052505
2119,EEU,0.47638632226287864
2119,FSU,0.6176510065430274
2119,MDE,2.5701252841436366
2119,CAM,1.0672671786540762
2119,LAM,3.651758596921625
2119,SAS,2.215403291973553
2119,SEA,2.9040874139171744
2119,CHI,4.6323178560649945
