time,regions,emission
2008,CAN,118.73308092136497
2008,WEU,639.7332074509873
2008,JPK,424.82343947228406
2008,ANZ,101.205186836395
2008,EEU,179.11363446927473
2008,FSU,867.1429197272098
2008,MDE,555.5439013227766
2008,CAM,145.36216454012606
2008,LAM,287.16170633312686
2008,SAS,522.7890122227102
2008,SEA,337.0705054671106
2008,CHI,558.317612568919
2008,MAF,104.94433878320702
2008,SSA,181.10329173693083
2008,SIS,45.538684245047705
2009,USA,1544.7725586414042
2009,CAN,119.16907596967684
2009,WEU,644.1062071157546
2009,JPK,429.0968263619866
2009,ANZ,102.25939127865304
2009,EEU,183.13727793991973
2009,FSU,882.2802771315282
2009,MDE,568.2008215206852
2009,CAM,147.49892538869926
2009,LAM,291.27594203385286
2009,SAS,532.7545452716488
2009,SEA,344.93570752067285
2009,CHI,570.4293859809762
2009,MAF,106.31237669427176
2009,SSA,183.5316247828176
2009,SIS,46.329570456704914
2010,USA,1548.6076602869368
2010,CAN,119.3953093667991
2010,WEU,648.8547545494196
2010,JPK,432.75130617773635
2010,ANZ,103.18870021509174
2010,EEU,187.85307210034912
2010,FSU,895.8442454214212
2010,MDE,581.114435611264
2010,CAM,149.56801011073352
2010,LAM,295.2153756047877
2010,SAS,541.2857897611292
2010,SEA,351.45383329935686
2010,CHI,583.1940094692003
2010,MAF,107.60508999349219
2010,SSA,185.87342421626522
2010,SIS,47.10416305877339
2011,USA,1553.3636163833098
2011,CAN,119.59725697527972
2011,WEU,653.9798073604562
2011,JPK,436.9641655182494
2011,ANZ,104.19030818344626
2011,EEU,193.05828480661887
2011,FSU,912.002382472234
2011,MDE,595.7769672324662
2011,CAM,151.8592938863212
2011,LAM,299.67466397819646
2011,SAS,549.5346694366476
2011,SEA,356.7898891503821
2011,CHI,595.5557126202111
2011,MAF,109.19193310770801
2011,SSA,188.63272006462694
2011,SIS,47.96390091339636
2012,USA,1559.1017007413652
2012,CAN,119.88619750942682
2012,WEU,659.34754847039
2012,JPK,441.2698690483602
2012,ANZ,105.21398673238647
2012,EEU,198.37551828292638
2012,FSU,928.9336941994917
2012,MDE,610.4583866933016
2012,CAM,154.20084247166167
2012,LAM,304.23077700241384
2012,SAS,557.9647711120941
2012,SEA,362.2424323433419
2012,CHI,608.1854618339162
2012,MAF,110.81441425617449
2012,SSA,191.4546700585897
2012,SIS,48.83424763895482
2013,USA,1565.8318383145402
2013,CAN,120.26268112692995
2013,WEU,664.9696228215379
2013,JPK,445.67455938688016
2013,ANZ,106.26119951697662
2013,EEU,203.8080983150835
2013,FSU,946.6600838856858
2013,MDE,625.1480905261916
2013,CAM,156.592277092094
2013,LAM,308.88291260047384
2013,SAS,566.5747402374525
2013,SEA,367.8105492160187
2013,CHI,621.088973774344
2013,MAF,112.47219930484998
2013,SSA,194.33875880113493
2013,SIS,49.71470075371858
2014,USA,1573.5658377526916
2014,CAN,120.72744909922709
2014,WEU,670.8450321140929
2014,JPK,450.1844882767446
2014,ANZ,107.33343449506728
2014,EEU,209.35947099059757
2014,FSU,965.2236187263849
2014,MDE,639.8229152489083
2014,CAM,159.03321243674864
2014,LAM,313.6302463522038
2014,SAS,575.3631667878893
2014,SEA,373.49327309367857
2014,CHI,634.2659301792152
2014,MAF,114.16495825143865
2014,SSA,197.28447524102424
2014,SIS,50.60474135153642
2015,USA,1582.317421046006
2015,CAN,121.28143602329608
2015,WEU,676.9861423521545
2015,JPK,454.79262174467686
2015,ANZ,108.42901191706187
2015,EEU,215.0269731121453
2015,FSU,984.6599154648802
2015,MDE,654.4648487146435
2015,CAM,161.52797862302944
2015,LAM,318.4812503601913
2015,SAS,584.3457003454104
2015,SEA,379.3007093744895
2015,CHI,647.7281764524053
2015,MAF,115.89574354568693
2015,SSA,200.29715656336825
2015,SIS,51.505336450406055
2016,USA,1592.1022639498276
2016,CAN,121.92577295539054
2016,WEU,683.3923940597875
2016,JPK,459.5053829484059
2016,ANZ,109.54946049908752
2016,EEU,220.81403437741295
2016,FSU,1004.996060684825
2016,MDE,669.0625237118559
2016,CAM,164.07622211498511
2016,LAM,323.4351557499965
2016,SAS,593.5210443893501
2016,SEA,385.23196014087665
2016,CHI,661.4818224853973
2016,MAF,117.6642405531581
2016,SSA,203.3763258305621
2016,SIS,52.415952382994
2017,USA,1602.9380422886536
2017,CAN,122.661791174232
2017,WEU,690.0700715918643
2017,JPK,464.3247513288815
2017,ANZ,110.69524934095364
2017,EEU,226.72201578398713
2017,FSU,1026.270782580786
2017,MDE,683.597882315773
2017,CAM,166.67920185200055
2017,LAM,328.4943714928654
2017,SAS,602.8937361202749
2017,SEA,391.2899123687034
2017,CHI,675.5330688653869
2017,MAF,119.47128993866858
2017,SSA,206.52350541035187
2017,SIS,53.33655265668826
2018,USA,1614.8444848439083
2018,CAN,123.49102673902829
2018,WEU,697.0326365336427
2018,JPK,469.24803395929877
2018,ANZ,111.86573358211729
2018,EEU,232.74992044917212
2018,FSU,1048.5355947107923
2018,MDE,698.0454748494672
2018,CAM,169.3399179683933
2018,LAM,333.6647347481618
2018,SAS,612.4746099154196
2018,SEA,397.4815374449451
2018,CHI,689.8882038545773
2018,MAF,121.3189764733949
2018,SSA,209.74237208734155
2018,SIS,54.26764320467383
2019,USA,1627.843432794738
2019,CAN,124.41522579074602
2019,WEU,704.2802661387337
2019,JPK,474.28660122176314
2019,ANZ,113.06362089493781
2019,EEU,238.90357762202012
2019,FSU,1071.8340110220236
2019,MDE,712.3864840508401
2019,CAM,172.056362054603
2019,LAM,338.94221060846843
2019,SAS,622.2563840233205
2019,SEA,403.80204718832874
2019,CHI,704.5468604960068
2019,MAF,123.20579219052308
2019,SSA,213.03039564383462
2019,SIS,55.20811181872311
2020,USA,1641.958905912418
2020,CAN,125.43635062733208
2020,WEU,711.827198805075
2020,JPK,479.43802760718313
2020,ANZ,114.2883299135511
2020,EEU,245.18207894327307
2020,FSU,1096.20191247501
2020,MDE,726.6086961664822
2020,CAM,174.8315203032392
2020,LAM,344.33260429771457
2020,SAS,632.2498416829384
2020,SEA,410.2583752550472
2020,CHI,719.5221783557641
2020,MAF,125.13380518761161
2020,SSA,216.39123128647822
2020,SIS,56.15842900832487
2021,USA,1657.217175608124
2021,CAN,126.5565866989519
2021,WEU,719.6741948556912
2021,JPK,484.6996327351823
2021,ANZ,115.53921858049958
2021,EEU,251.58415659364903
2021,FSU,1121.6990132643466
2021,MDE,740.6855201149102
2021,CAM,177.66857914069263
2021,LAM,349.84211015565535
2021,SAS,642.4664880369592
2021,SEA,416.85791928395616
2021,CHI,734.8208172533342
2021,MAF,127.10521947668887
2021,SSA,219.82877580370675
2021,SIS,57.11911492021974
2022,USA,1673.8978164981213
2022,CAN,127.79751136752861
2022,WEU,727.8291665741195
2022,JPK,490.2004042275168
2022,ANZ,116.8470300295443
2022,EEU,258.1134195712979
2022,FSU,1148.3656855764775
2022,MDE,754.6049390864385
2022,CAM,180.5672351178949
2022,LAM,355.4700467298745
2022,SAS,652.9052059962719
2022,SEA,423.59988224316913
2022,CHI,750.4496406092213
2022,MAF,129.11973392344413
2022,SSA,223.34260150354044
2022,SIS,58.08955365245698
2023,USA,1692.0399640528185
2023,CAN,129.16239053103376
2023,WEU,736.3076560870088
2023,JPK,495.94693634517796
2023,ANZ,118.21332998183955
2023,EEU,264.7710493611538
2023,FSU,1176.256030714282
2023,MDE,768.347598974377
2023,CAM,183.52895728808508
2023,LAM,361.21922202346286
2023,SAS,663.5712880426488
2023,SEA,430.4876228301784
2023,CHI,766.4156075227647
2023,MAF,131.1783112440067
2023,SSA,226.93447170883306
2023,SIS,59.069680248342074
2024,USA,1711.6865053320485
2024,CAN,130.65484478934823
2024,WEU,745.1112998837257
2024,JPK,501.9460637061058
2024,ANZ,119.6397413837127
2024,EEU,271.5581019466981
2024,FSU,1205.4510699977325
2024,MDE,781.8785157800716
2024,CAM,186.5553124799343
2024,LAM,367.09263429482917
2024,SAS,674.4703796632472
2024,SEA,437.52472600337296
2024,CHI,782.7181647578503
2024,MAF,133.28197958169633
2024,SSA,230.6062675565885
2024,SIS,60.0594428103354
2025,USA,1732.8842487402285
2025,CAN,132.27886535784728
2025,WEU,754.2565740144029
2025,JPK,508.20518094433726
2025,ANZ,121.12802036003788
2025,EEU,278.4757733049358
2025,FSU,1235.9886973906805
2025,MDE,795.1932493152178
2025,CAM,189.6477894376794
2025,LAM,373.0931257834675
2025,SAS,685.607843070369
2025,SEA,444.714590064679
2025,CHI,799.3718677173847
2025,MAF,135.43170592224757
2025,SSA,234.35976970446322
2025,SIS,61.05874856192891
2026,USA,1754.1725174498197
2026,CAN,133.9100413725977
2026,WEU,763.3939142482492
2026,JPK,514.4582134965542
2026,ANZ,122.61474476307393
2026,EEU,285.5401456682012
2026,FSU,1267.1597590664294
2026,MDE,808.7380747514839
2026,CAM,192.79048469663127
2026,LAM,379.1893291140863
2026,SAS,696.9261687370295
2026,SEA,452.0198324322403
2026,CHI,816.4986579150867
2026,MAF,137.61603824818567
2026,SSA,238.17526959005457
2026,SIS,62.074391301892994
2027,USA,1775.4607383657442
2027,CAN,135.54146433801358
2027,WEU,772.5354650170832
2027,JPK,520.7183168306724
2027,ANZ,124.10304941746335
2027,EEU,292.65424105402536
2027,FSU,1298.532808668601
2027,MDE,822.5406096716488
2027,CAM,195.98989604175068
2027,LAM,385.39395607263816
2027,SAS,708.4488378509155
2027,SEA,459.45560684150854
2027,CHI,834.008020694298
2027,MAF,139.83952910798595
2027,SSA,242.06074986433524
2027,SIS,63.1084726411741
2028,USA,1796.74245866808
2028,CAN,137.17264681883245
2028,WEU,781.6709729043057
2028,JPK,526.9786087873302
2028,ANZ,125.5912933430215
2028,EEU,299.8157203490129
2028,FSU,1330.0964868382823
2028,MDE,836.6138104517064
2028,CAM,199.24902026881537
2028,LAM,391.71282656090426
2028,SAS,720.1866730494066
2028,SEA,467.02885195081774
2028,CHI,851.9167743451808
2028,MAF,142.1042235981237
2028,SSA,246.0198605874128
2028,SIS,64.1619673770504
2029,USA,1817.9932439610561
2029,CAN,138.80172840883486
2029,WEU,790.8053612891134
2029,JPK,533.2424348064177
2029,ANZ,127.08027321646347
2029,EEU,307.0163781369973
2029,FSU,1361.813391665897
2029,MDE,850.9546519199424
2029,CAM,202.5670466626144
2029,LAM,398.14427345442414
2029,SAS,732.1367335877451
2029,SEA,474.7375784741898
2029,CHI,870.2257184041914
2029,MAF,144.40944602272282
2029,SSA,250.0515462776762
2029,SIS,65.23462458747318
2030,USA,1839.22396012563
2030,CAN,140.42954363401245
2030,WEU,799.9281255887392
2030,JPK,539.502734634079
2030,ANZ,128.56830580951586
2030,EEU,314.2536287974656
2030,FSU,1393.6710421213015
2030,MDE,865.5765365486886
2030,CAM,205.94707713492917
2030,LAM,404.6943211765366
2030,SAS,744.3102204636745
2030,SEA,482.5889657210393
2030,CHI,888.9524085673409
2030,MAF,146.7573065666932
2030,SSA,254.15957888212284
2030,SIS,66.32745364276036
2031,USA,1860.3349007816598
2031,CAN,142.0484844433701
2031,WEU,809.0038531399231
2031,JPK,545.6672035066979
2031,ANZ,130.03339425894492
2031,EEU,321.50266874025635
2031,FSU,1425.558406089618
2031,MDE,880.254104869815
2031,CAM,209.3619793943853
2031,LAM,411.30959313721104
2031,SAS,756.6088305429511
2031,SEA,490.5191948937316
2031,CHI,907.9384035261248
2031,MAF,149.10936310994663
2031,SSA,258.2774972139013
2031,SIS,67.431726503587
2032,USA,1881.410212792015
2032,CAN,143.66498073655995
2032,WEU,818.0693916210333
2032,JPK,551.868457713998
2032,ANZ,131.50714185108419
2032,EEU,328.77283961025313
2032,FSU,1457.5158393268314
2032,MDE,895.2029690847213
2032,CAM,212.86453513385393
2032,LAM,418.09372603323243
2032,SAS,769.2228173494174
2032,SEA,498.6515238264521
2032,CHI,927.414108990291
2032,MAF,151.50193224301577
2032,SSA,262.4683181989465
2032,SIS,68.56445367683449
2033,USA,1902.443079944861
2033,CAN,145.27851793318473
2033,WEU,827.1138675197061
2033,JPK,558.1006229618865
2033,ANZ,132.98814844165057
2033,EEU,336.06122118330865
2033,FSU,1489.529274827026
2033,MDE,910.4371459926969
2033,CAM,216.45932826262313
2033,LAM,425.0556168631717
2033,SAS,782.1686936674394
2033,SEA,506.99654127844076
2033,CHI,947.4025172739624
2033,MAF,153.9371964871163
2033,SSA,266.73596671858667
2033,SIS,69.72712465120156
2034,USA,1923.4076580797189
2034,CAN,146.88712786271356
2034,WEU,836.142498117921
2034,JPK,564.3686876900986
2034,ANZ,134.47760155276268
2034,EEU,343.3583385994975
2034,FSU,1521.5555814306558
2034,MDE,925.9532625372605
2034,CAM,220.1468642493972
2034,LAM,432.1961517083656
2034,SAS,795.4482204665758
2034,SEA,515.5552724069873
2034,CHI,967.9090091368855
2034,MAF,156.4143888606111
2034,SSA,271.0792597631837
2034,SIS,70.91991610391715
2035,USA,1944.3155377571325
2035,CAN,148.49170091104253
2035,WEU,845.1441695277418
2035,JPK,570.6666233641417
2035,ANZ,135.97406346195717
2035,EEU,350.6610891786729
2035,FSU,1553.5798678499107
2035,MDE,941.7658313821881
2035,CAM,223.9319616704821
2035,LAM,439.5246838605709
2035,SAS,809.0787409296299
2035,SEA,524.3388383945929
2035,CHI,988.957823295292
2035,MAF,158.9357610624819
2035,SSA,275.5022503244084
2035,SIS,72.14439486685241
2036,USA,1965.1597131848787
2036,CAN,150.09170725771742
2036,WEU,854.1242271676649
2036,JPK,576.9995157512589
2036,ANZ,137.47874478969337
2036,EEU,357.9595403198204
2036,FSU,1585.5569787776296
2036,MDE,957.8713799683491
2036,CAM,227.81522629158565
2036,LAM,447.0422941773339
2036,SAS,823.0623740558008
2036,SEA,533.3484889566039
2036,CHI,1010.5548360070206
2036,MAF,161.5005221592795
2036,SSA,280.0037235153203
2036,SIS,73.40077140657293
2037,USA,1985.9331236566265
2037,CAN,151.68661275680626
2037,WEU,863.07983803551
2037,JPK,583.3669354738452
2037,ANZ,138.99154192461626
2037,EEU,365.24688233855306
2037,FSU,1617.4556018892597
2037,MDE,974.2754241973237
2037,CAM,231.7994654455186
2037,LAM,454.7543845320334
2037,SAS,837.4091907445852
2037,SEA,542.5906235290822
2037,CHI,1032.7155835947115
2037,MAF,164.10939493505415
2037,SSA,284.585093356473
2037,SIS,74.68996620801303
2038,USA,2006.6286579501414
2038,CAN,153.27587925082398
2038,WEU,871.9995439194022
2038,JPK,589.7626218691134
2038,ANZ,140.5109619663307
2038,EEU,372.5198002780918
2038,FSU,1649.259903834222
2038,MDE,990.9932559689717
2038,CAM,235.88988099750094
2038,LAM,462.67105165551845
2038,SAS,852.1379092941421
2038,SEA,552.077239412303
2038,CHI,1055.4663265067759
2038,MAF,166.76474192871137
2038,SSA,289.25062384728056
2038,SIS,76.01367223039614
2039,USA,2027.2191598399393
2039,CAN,154.85743720481832
2039,WEU,880.8888900302314
2039,JPK,596.1918092135131
2039,ANZ,142.0382507788138
2039,EEU,379.76773843255665
2039,FSU,1680.9219958919166
2039,MDE,1008.0212435191467
2039,CAM,240.0872435172232
2039,LAM,470.7936972773412
2039,SAS,867.2512364699007
2039,SEA,561.8099546909846
2039,CHI,1078.8137467855831
2039,MAF,169.46573265421117
2039,SSA,293.9990480519128
2039,SIS,77.37215548241927
2040,USA,2047.7170180909575
2040,CAN,156.43223755813878
2040,WEU,889.7361972738541
2040,JPK,602.648079771773
2040,ANZ,143.5718780850938
2040,EEU,386.98728651115505
2040,FSU,1712.4256369162013
2040,MDE,1025.3752264885784
2040,CAM,244.39703260936992
2040,LAM,479.13295730827224
2040,SAS,882.7688864404101
2040,SEA,571.801401147875
2040,CHI,1102.7855642731583
2040,MAF,172.2148068967836
2040,SSA,298.8347775877535
2040,SIS,78.76720037500299
2041,USA,2068.114996849233
2041,CAN,157.99973201914912
2041,WEU,898.5471519951842
2041,JPK,609.1367680848626
2041,ANZ,145.11311351536435
2041,EEU,394.1675235264906
2041,FSU,1743.7213686455652
2041,MDE,1043.0514652698091
2041,CAM,248.82014197156388
2041,LAM,487.6904734365494
2041,SAS,898.6940054701334
2041,SEA,582.0534734161495
2041,CHI,1127.3890619655608
2041,MAF,175.0111085165812
2041,SSA,303.7565112931774
2041,SIS,80.19911441012474
2042,USA,2088.301406609306
2042,CAN,159.5513914851718
2042,WEU,907.2734551104799
2042,JPK,615.5652577352553
2042,ANZ,146.63989257953492
2042,EEU,401.2810027720836
2042,FSU,1774.6866976459758
2042,MDE,1061.0560060927758
2042,CAM,253.2968493212674
2042,LAM,496.34910920982554
2042,SAS,914.8113815143671
2042,SEA,592.426656590135
2042,CHI,1152.4698563401876
2042,MAF,177.85542335010362
2042,SSA,308.76580086103934
2042,SIS,81.64866667446508
2043,USA,2108.265928080587
2043,CAN,161.0864298508712
2043,WEU,915.9018086317601
2043,JPK,621.9239820444996
2043,ANZ,148.1499365571548
2043,EEU,408.32319055377945
2043,FSU,1805.3005641757109
2043,MDE,1079.4055461671037
2043,CAM,257.8296354501523
2043,LAM,505.11370469537945
2043,SAS,931.1299439573099
2043,SEA,602.9266369857921
2043,CHI,1178.0464469407286
2043,MAF,180.75031542458498
2043,SSA,313.86729164572614
2043,SIS,83.11667230310414
2044,USA,2127.977260718478
2044,CAN,162.6024577397693
2044,WEU,924.4368367236638
2044,JPK,628.215533743924
2044,ANZ,149.64386397266406
2044,EEU,415.2816644950021
2044,FSU,1835.5070602194335
2044,MDE,1098.0961735978194
2044,CAM,262.4160155456511
2044,LAM,513.9793736498287
2044,SAS,947.6407006457192
2044,SEA,613.5474913091357
2044,CHI,1204.1149832527574
2044,MAF,183.69488793262684
2044,SSA,319.0596278790921
2044,SIS,84.6023467998904
2045,USA,2147.4457744189795
2045,CAN,164.10026939862925
2045,WEU,932.8650889610534
2045,JPK,634.4302301394346
2045,ANZ,151.1193692582017
2045,EEU,422.1519488370064
2045,FSU,1865.2854543927415
2045,MDE,1117.1451884412045
2045,CAM,267.0585214514801
2045,LAM,522.9510625842389
2045,SAS,964.3527760640945
2045,SEA,624.2950270724091
2045,CHI,1230.6945692556756
2045,MAF,186.69178859131975
2045,SSA,324.3476162079709
2045,SIS,86.10652339157092
2046,USA,2166.6612671715566
2046,CAN,165.57908696044257
2046,WEU,941.1913881627893
2046,JPK,640.5708074918596
2046,ANZ,152.57710524808044
2046,EEU,428.921429295737
2046,FSU,1894.5790935779296
2046,MDE,1136.5485622091385
2046,CAM,271.75453801851734
2046,LAM,532.0236423596564
2046,SAS,981.2567082530232
2046,SEA,635.1630182549851
2046,CHI,1257.7809472846557
2046,MAF,189.74009062726432
2046,SSA,329.72986218489626
2046,SIS,87.62837644327651
2047,USA,2185.613589434405
2047,CAN,167.0381362277288
2047,WEU,949.4115282922812
2047,JPK,646.6338708398474
2047,ANZ,154.01626430232122
2047,EEU,435.5814855798359
2047,FSU,1923.3490359520003
2047,MDE,1156.312927513091
2047,CAM,276.50394567331614
2047,LAM,541.1968781497592
2047,SAS,998.352047258935
2047,SEA,646.151074582794
2047,CHI,1285.3813436277662
2047,MAF,192.84064484046513
2047,SSA,335.20806583176415
2047,SIS,89.16788532732083
2048,USA,2204.292654089524
2048,CAN,168.476647401906
2048,WEU,957.5118610196694
2048,JPK,652.6095896980316
2048,ANZ,155.43450613165228
2048,EEU,442.12784947175135
2048,FSU,1951.575612944139
2048,MDE,1176.4565275171858
2048,CAM,281.3093496394263
2048,LAM,550.4758725992126
2048,SAS,1015.6481811352282
2048,SEA,657.265172989622
2048,CHI,1313.5157842964325
2048,MAF,195.9962297099206
2048,SSA,340.787286229053
2048,SIS,90.72590873026999
2049,USA,2222.6664772203103
2049,CAN,169.89217660451627
2049,WEU,965.497525726447
2049,JPK,658.500932796717
2049,ANZ,156.83253910201447
2049,EEU,448.5477548915801
2049,FSU,1979.201698958548
2049,MDE,1196.9751458445858
2049,CAM,286.1679314834398
2049,LAM,559.8551187537273
2049,SAS,1033.1349155066623
2049,SEA,668.4986171234959
2049,CHI,1342.1793498774466
2049,MAF,199.20587127762397
2049,SSA,346.46606744976117
2049,SIS,92.30155683307136
2050,USA,2240.746728494162
2050,CAN,171.28561609002182
2050,WEU,973.3547670403497
2050,JPK,664.2979918065433
2050,ANZ,158.2080046540088
2050,EEU,454.83715323649557
2050,FSU,2006.2087165517123
2050,MDE,1217.887688598476
2050,CAM,291.08234650436304
2050,LAM,569.3398263538517
2050,SAS,1050.8218180329623
2050,SEA,679.8575001382916
2050,CHI,1371.3927065857658
2050,MAF,202.47243972655875
2050,SSA,352.24964566542997
2050,SIS,93.895705706555
2051,USA,2258.3879294782782
2051,CAN,172.64584452710662
2051,WEU,981.0300304510198
2051,JPK,669.9267560745294
2051,ANZ,159.54327854835685
2051,EEU,460.92777476508127
2051,FSU,2032.295001195471
2051,MDE,1238.953244539076
2051,CAM,296.01551122828795
2051,LAM,578.8574963972036
2051,SAS,1068.6283915508816
2051,SEA,691.2896519719772
2051,CHI,1401.0172514947574
2051,MAF,205.76591095180154
2051,SSA,358.08602095762177
2051,SIS,95.49641229245208
2052,USA,2276.0961507002426
2052,CAN,174.0115491392718
2052,WEU,988.7335464554517
2052,JPK,675.603502898758
2052,ANZ,160.8898686766645
2052,EEU,467.107550739055
2052,FSU,2058.729332576531
2052,MDE,1260.6158678865695
2052,CAM,301.0728928763494
2052,LAM,588.6143936694245
2052,SAS,1086.937399869107
2052,SEA,703.0425747523058
2052,CHI,1431.2663133202457
2052,MAF,209.16017616149625
2052,SSA,364.1040251212606
2052,SIS,97.13772150644168
2053,USA,2293.8706833593637
2053,CAN,175.38268022988674
2053,WEU,996.4649516987791
2053,JPK,681.3286058794257
2053,ANZ,162.24786312723998
2053,EEU,473.37318057886006
2053,FSU,2085.49548034917
2053,MDE,1282.8938230633348
2053,CAM,306.2579445839317
2053,LAM,598.617207931135
2053,SAS,1105.7641142647844
2053,SEA,715.1259736083117
2053,CHI,1462.166534787816
2053,MAF,212.6584106068585
2053,SSA,370.30951417662885
2053,SIS,98.82077663182031
2054,USA,2311.733650042015
2054,CAN,176.760933558496
2054,WEU,1004.2139386875679
2054,JPK,687.1024385531354
2054,ANZ,163.61734905337204
2054,EEU,479.73055016747367
2054,FSU,2112.6176570617017
2054,MDE,1305.7932762732391
2054,CAM,311.5711826221292
2054,LAM,608.8668917420936
2054,SAS,1125.1133346307363
2054,SEA,727.5427810700114
2054,CHI,1493.716969906113
2054,MAF,216.26179675794668
2054,SSA,376.70488571643074
2054,SIS,100.5457733906105
2055,USA,2329.661798550323
2055,CAN,178.14453553364626
2055,WEU,1011.9898962302394
2055,JPK,692.9253762418828
2055,ANZ,164.99841394937565
2055,EEU,486.1762704065797
2055,FSU,2140.079165753202
2055,MDE,1329.3461196235776
2055,CAM,317.0192147190899
2055,LAM,619.3763049161004
2055,SAS,1145.0120095094057
2055,SEA,740.3102472109925
2055,CHI,1525.94535805421
2055,MAF,219.97579488240913
2055,SSA,383.30000443629564
2055,SIS,102.31487447020659
2056,USA,2347.654366672626
2056,CAN,179.5334319681103
2056,WEU,1019.7924285870557
2056,JPK,698.7977960293977
2056,ANZ,166.39114571604804
2056,EEU,492.7163872488424
2056,FSU,2167.904808186145
2056,MDE,1353.5726385547737
2056,CAM,322.6058242701591
2056,LAM,630.1527870960895
2056,SAS,1165.4770557513427
2056,SEA,753.4391267013377
2056,CHI,1558.8506486631713
2056,MAF,223.80395451698251
2056,SSA,390.1014279541809
2056,SIS,104.12933284018636
2057,USA,2365.7105779571166
2057,CAN,180.92756746675838
2057,WEU,1027.621131853914
2057,JPK,704.7200768222613
2057,ANZ,167.79563259811954
2057,EEU,499.35232180686404
2057,FSU,2196.098962828935
2057,MDE,1378.493852168658
2057,CAM,328.3349148413362
2057,LAM,641.2039141214811
2057,SAS,1186.5259962163511
2057,SEA,766.9405593460332
2057,CHI,1592.4462498976084
2057,MAF,227.74996281191324
2057,SSA,397.1159729945063
2057,SIS,105.99044178207667
2058,USA,2383.8296421969508
2058,CAN,182.32688546614511
2058,WEU,1035.4755945946183
2058,JPK,710.6925994550469
2058,ANZ,169.2119632347312
2058,EEU,506.0805505286011
2058,FSU,2224.64422583102
2058,MDE,1404.1315421477736
2058,CAM,334.2105145336665
2058,LAM,652.5375065245901
2058,SAS,1208.1769843463194
2058,SEA,780.8260857806024
2058,CHI,1626.7616327766755
2058,MAF,231.81765068959902
2058,SSA,404.3507267825419
2058,SIS,107.89953638080837
2059,USA,2402.034506393098
2059,CAN,183.7331449605547
2059,WEU,1043.3450808962482
2059,JPK,716.7157466660407
2059,ANZ,170.64022665400958
2059,EEU,512.9073709816888
2059,FSU,2253.5663378257727
2059,MDE,1430.4943196038578
2059,CAM,340.2334592776351
2059,LAM,664.1551553277852
2059,SAS,1230.4368183384363
2059,SEA,795.0999020121724
2059,CHI,1661.7955753677163
2059,MAF,236.00869508237017
2059,SSA,411.8090388219044
2059,SIS,109.85692267707941
2060,USA,2420.30096259564
2060,CAN,185.14449813157893
2060,WEU,1051.2393244030386
2060,JPK,722.7899030327306
2060,ANZ,172.08051222620247
2060,EEU,519.8291661812768
2060,FSU,2282.847409362014
2060,MDE,1457.619017969526
2060,CAM,346.4112399682879
2060,LAM,676.0714468869212
2060,SAS,1253.3365508323575
2060,SEA,809.7818719014139
2060,CHI,1697.5787705861615
2060,MAF,240.3294514866794
2060,SSA,419.50244140998694
2060,SIS,111.8650570081788
2061,USA,2438.6281820987765
2061,CAN,186.56088510490312
2061,WEU,1059.1578913309127
2061,JPK,728.9154553160784
2061,ANZ,173.53290980100076
2061,EEU,526.8524073889782
2061,FSU,2312.513834691457
2061,MDE,1485.5298682530038
2061,CAM,352.74828046562413
2061,LAM,688.2949798669254
2061,SAS,1276.8963602459794
2061,SEA,824.8848232977997
2061,CHI,1734.1098857582626
2061,MAF,244.78421586346303
2061,SSA,427.43889772313446
2061,SIS,113.92540744848114
2062,USA,2457.015324190143
2062,CAN,187.98224488951524
2062,WEU,1067.1003417530785
2062,JPK,735.0927925449859
2062,ANZ,174.9975096541067
2062,EEU,533.9786233323089
2062,FSU,2342.570242466757
2062,MDE,1514.2519914946868
2062,CAM,359.2491477711911
2062,LAM,700.8346340608782
2062,SAS,1301.1371612113237
2062,SEA,840.4220525298284
2062,CHI,1771.4036818710495
2062,MAF,249.37745477092304
2062,SSA,435.62669127471844
2062,SIS,116.03949012085498
2063,USA,2475.4615356890095
2063,CAN,189.40851538147825
2063,WEU,1075.0662293192217
2063,JPK,741.3223059409266
2063,ANZ,176.47440250496345
2063,EEU,541.2040561917217
2063,FSU,2372.998037838089
2063,MDE,1543.8114337464551
2063,CAM,365.91855690095485
2063,LAM,713.699580201166
2063,SAS,1326.0806331498295
2063,SEA,856.4073423087399
2063,CHI,1809.4927906736036
2063,MAF,254.1138121070117
2063,SSA,444.0744394507236
2063,SIS,118.20887088654253
2064,USA,2493.990611057003
2064,CAN,190.84152040283556
2064,WEU,1083.0443901012925
2064,JPK,747.6043886678949
2064,ANZ,177.96367946745724
2064,EEU,548.5354496710285
2064,FSU,2403.824644105784
2064,MDE,1574.2198426114146
2064,CAM,372.75773873116003
2064,LAM,726.8921977573772
2064,SAS,1351.7360600183308
2064,SEA,872.8464631909733
2064,CHI,1848.3756965235066
2064,MAF,258.99558858945755
2064,SSA,452.7866893821577
2064,SIS,120.43399195204874
2065,USA,2512.5773762974695
2065,CAN,192.27933678646355
2065,WEU,1091.0449143590492
2065,JPK,753.9394358410062
2065,ANZ,179.46543201793102
2065,EEU,555.9689461108318
2065,FSU,2435.030952150186
2065,MDE,1605.5199754402809
2065,CAM,379.77521956106017
2065,LAM,740.4290981947785
2065,SAS,1378.139413284678
2065,SEA,889.7624124418887
2065,CHI,1888.0863847817038
2065,MAF,264.0302321162531
2065,SSA,461.7770107727155
