time,5,cbox
2163,2,299.91142088238104
2163,3,262.5951100104866
2163,4,55.35643767531873
2163,5,2.6953252328061987
2164,1,529.9342624988674
2164,2,301.1170386681753
2164,3,262.31948962674346
2164,4,54.73245226331997
2164,5,2.650138927508351
2165,1,531.2314084221617
2165,2,302.2842658043255
2165,3,261.9914504550363
2165,4,54.10027072735398
2165,5,2.6051950684120166
2166,1,532.505921449383
2166,2,303.4134620236123
2166,3,261.612102682951
2166,4,53.46067893491025
2166,5,2.5605253198480966
2167,1,533.7579812405652
2167,2,304.50500835027736
2167,3,261.1825772462065
2167,4,52.81444571070999
2167,5,2.516160027752396
2168,1,534.9877812021066
2168,2,305.55930590860606
2168,3,260.70402373761016
2168,4,52.16232239425092
2168,5,2.47212817199169
2169,1,536.1955278376848
2169,2,306.57677486903935
2169,3,260.1776085588837
2169,4,51.50504259044321
2169,5,2.428457404574025
2170,1,537.381440033221
2170,2,307.55785329572217
2170,3,259.60451293495504
2170,4,50.84332180766147
2170,5,2.3851740220927304
2171,1,538.5457483625304
2171,2,308.50299602904744
2171,3,258.9859310058247
2171,4,50.17785715625597
2171,5,2.342302964925768
2172,1,539.6886943378804
2172,2,309.4126734865167
2172,3,258.3230678084314
2172,4,49.509326958339244
2172,5,2.2998677743710214
2173,1,540.8105298630201
2173,2,310.2873707783934
2173,3,257.6171377839971
2173,4,48.83839076923219
2173,5,2.2578907223946625
2174,1,541.9115164414023
2174,2,311.1275864491634
2174,3,256.86936270280665
2174,4,48.16568892690324
2174,5,2.216392702014823
2175,1,542.9919245227516
2175,2,311.9338314352965
2175,3,256.0809699573825
2175,4,47.49184239319373
2175,5,2.1753932672347296
2176,1,544.0520327782833
2176,2,312.70662791610886
2176,3,255.25319070294566
2176,4,46.817452466907326
2176,5,2.1349106023809137
2177,1,545.0921274812772
2177,2,313.4465083298688
2177,3,254.38725828216639
2177,4,46.14310071589119
2177,5,2.094961584546432
2178,1,546.1125018266328
2178,2,314.154014298737
2178,3,253.48440652086364
2178,4,45.46934879565733
2178,5,2.055561774528723
2179,1,547.1134552800421
2179,2,314.82969560222904
2179,3,252.54586811948383
2179,4,44.79673833532089
2179,5,2.0167254341152137
2180,1,548.0952929594371
2180,2,315.4741092031538
2180,3,251.5728731456141
2180,4,44.125790892120165
2180,5,1.978465561393933
2181,1,549.0583249974906
2181,2,316.08781824708456
2181,3,250.5666475000942
2181,4,43.45700787210044
2181,5,1.9407938975967063
2182,1,550.0028659547141
2182,2,316.6713911424247
2182,3,249.528411528264
2182,4,42.7908705526311
2182,5,1.903720970170665
2183,1,550.9292341669192
2183,2,317.22540054202193
2183,3,248.45937848828154
2183,4,42.1278399774099
2183,5,1.8672560684118356
2184,1,551.8377512221952
2184,2,317.7504225268438
2184,3,247.36075335881424
2184,4,41.46835710653853
2184,5,1.8314073283154353
2185,1,552.7287413514903
2185,2,318.2470356589786
2185,3,246.23373145006252
2185,4,40.81284279187532
2185,5,1.7961817175803896
2186,1,553.6025308389918
2186,2,318.7158200677022
2186,3,245.07949708216404
2186,4,40.161697791871745
2186,5,1.761585041744402
2187,1,554.459447570077
2187,2,319.1573567497066
2187,3,243.89922261997236
2187,4,39.51530305011994
2187,5,1.7276220537285125
2188,1,555.2998204648168
2188,2,319.57222669518103
2188,3,242.69406723907665
2188,4,38.87401973789812
2188,5,1.6942964322434082
2189,1,556.1239790240777
2189,2,319.9610101895252
2189,3,241.465175985548
2189,4,38.238189510819446
2189,5,1.6616108553057496
2190,1,556.9322528345946
2190,2,320.3242860538612
2190,3,240.213678747312
2190,4,37.6081346719173
2190,5,1.6295670132672555
2191,1,557.724971111498
2191,2,320.66263094525806
2191,3,238.9406893315243
2191,4,36.984158397442386
2191,5,1.5981656455286135
2192,1,558.5024622836269
2192,2,320.9766187247047
2192,3,237.64730465964823
2192,4,36.36654503204033
2192,5,1.5674065957193966
2193,1,559.2650534886421
2193,2,321.2668196880534
2193,3,236.33460375130682
2193,4,35.75556019360614
2193,5,1.5372887757821734
2194,1,560.013070265843
2194,2,321.5338001032375
2194,3,235.00364720842848
2194,4,35.15145125234708
2194,5,1.5078102962677637
2195,1,560.7468361367193
2195,2,321.7781215760482
2195,3,233.65547642997373
2195,4,34.55444756658544
2195,5,1.478968459006214
2196,1,561.4666722845761
2196,2,322.0003405700753
2196,3,232.29111308107383
2196,4,33.96476089561492
2196,5,1.4507598288712473
2197,1,562.1728971694258
2197,2,322.2010078283792
2197,3,230.91155840995083
2197,4,33.382585664484616
2197,5,1.4231802275126866
2198,1,562.8658262411839
2198,2,322.3806679479916
2198,3,229.5177928159877
2198,4,32.808099402704265
2198,5,1.396224805174037
2199,1,563.5457715967206
2199,2,322.53985886921043
2199,3,228.11077528539332
2199,4,32.241463049916995
2199,5,1.3698880410637444
2200,1,564.2130417619974
2200,2,322.67911155873765
2200,3,226.6914431423434
2200,4,31.682821484657538
2200,5,1.3441638397994469
