date,I,R,D,V,H,I_0-9,I_10-19,I_20-29,I_30-39,I_40-49,I_50-59,I_60-69,I_70-79,N_0-9,N_10-19,N_20-29,N_30-39,N_40-49,N_50-59,N_60-69,N_70-79,N_80-89,N_90-99,N_100+,D_0-9,D_10-19,D_20-29,D_30-39,D_40-49,D_50-59,D_60-69,D_70-79,D_80-89,D_90-99,D_100+,H_0-9,H_10-19,H_20-29,H_30-39,H_40-49,H_50-59,H_60-69,H_70-79,H_80-89,H_90-99,H_100+,H_vac,H_unvac,D_vac,D_unvac,H_vac_0-9,H_vac_10-19,H_vac_20-29,H_vac_30-39,H_vac_40-49,H_vac_50-59,H_vac_60-69,H_vac_70-79,H_vac_80-89,H_vac_90-99,H_vac_100+,H_unvac_0-9,H_unvac_10-19,H_unvac_20-29,H_unvac_30-39,H_unvac_40-49,H_unvac_50-59,H_unvac_60-69,H_unvac_70-79,H_unvac_80-89,H_unvac_90-99,H_unvac_100+,D_vac_0-9,D_vac_10-19,D_vac_20-29,D_vac_30-39,D_vac_40-49,D_vac_50-59,D_vac_60-69,D_vac_70-79,D_vac_80-89,D_vac_90-99,D_vac_100+,D_unvac_0-9,D_unvac_10-19,D_unvac_20-29,D_unvac_30-39,D_unvac_40-49,D_unvac_50-59,D_unvac_60-69,D_unvac_70-79,D_unvac_80-89,D_unvac_90-99,D_unvac_100+
2022-05-14,1119310,78902217,953708,258139669,13957,127274.0,183763.0,257400.0,262984.0,221659.0,201673.0,149113.0,86000.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116141,118901,128623,129814,115475,119593,113088,73537,30554,7698,279,1699,1740,1882,1899,1689,1750,1654,1076,447,112,4,10754,3203,734898,218810,1309,1340,1450,1463,1302,1348,1275,829,344,86,3,390,399,431,435,387,401,379,246,102,25,0,89494,91622,99113,100031,88981,92154,87142,56665,23544,5932,215,26646,27279,29510,29783,26493,27438,25945,16871,7010,1766,64
2022-05-15,1148825,78926217,953837,258160067,13929,136048.0,188012.0,264670.0,269261.0,226328.0,206238.0,151456.0,86912.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116157,118917,128641,129832,115490,119609,113103,73547,30558,7699,279,1696,1736,1878,1895,1686,1746,1651,1074,446,112,4,10734,3195,735056,218781,1307,1338,1447,1461,1299,1346,1272,827,343,86,3,389,398,430,434,386,400,378,246,102,25,0,89514,91641,99134,100052,89000,92174,87160,56677,23549,5933,215,26642,27276,29506,29779,26490,27434,25942,16869,7009,1766,64
2022-05-16,1279658,78989544,954022,258210411,13722,136996.0,189316.0,264238.0,273866.0,229926.0,208980.0,154740.0,88903.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116179,118941,128666,129857,115513,119632,113125,73561,30564,7701,279,1671,1710,1850,1867,1661,1720,1627,1058,439,110,4,10576,3146,735342,218680,1287,1318,1426,1439,1280,1326,1254,815,338,85,3,383,392,424,428,380,394,373,242,100,25,0,89549,91677,99173,100091,89035,92210,87194,56699,23558,5935,215,26630,27263,29492,29765,26477,27422,25930,16861,7005,1765,64
2022-05-17,1341523,79061614,954665,258263096,13494,147339.0,201924.0,279549.0,290854.0,245965.0,226450.0,170074.0,98762.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116257,119021,128752,129945,115590,119713,113201,73610,30584,7706,279,1643,1682,1819,1836,1633,1692,1600,1040,432,108,3,10403,3091,735987,218678,1266,1296,1403,1416,1259,1304,1233,802,333,83,3,376,385,416,420,374,387,366,238,99,24,0,89627,91757,99260,100179,89113,92291,87271,56749,23579,5941,215,26630,27263,29492,29765,26477,27421,25930,16861,7005,1765,64
2022-05-18,1408002,79162646,955473,258316423,13094,145896.0,198005.0,271008.0,284808.0,238800.0,218666.0,162224.0,92437.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116356,119121,128861,130055,115688,119814,113297,73673,30610,7712,279,1594,1632,1765,1782,1585,1641,1552,1009,419,105,3,10096,2998,736762,218711,1229,1258,1361,1374,1222,1266,1197,778,323,81,2,365,373,404,408,362,375,355,231,96,24,0,89721,91854,99364,100285,89207,92388,87363,56809,23603,5947,215,26634,27267,29496,29770,26481,27425,25934,16864,7006,1765,64
2022-05-19,1404903,79243953,955770,258370509,12855,148135.0,197592.0,269895.0,285891.0,240883.0,222165.0,165486.0,94673.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116392,119158,128901,130095,115724,119851,113332,73696,30620,7715,280,1565,1602,1733,1749,1556,1611,1524,991,411,103,3,9914,2941,737146,218624,1207,1236,1337,1349,1200,1243,1175,764,317,80,2,358,366,396,400,356,368,348,226,94,23,0,89768,91902,99416,100337,89253,92436,87408,56838,23616,5950,215,26623,27256,29485,29758,26471,27415,25923,16857,7004,1764,64
2022-05-20,1504887,79346538,956258,258431597,12483,153434.0,201787.0,272797.0,290384.0,244862.0,227440.0,169736.0,97210.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116451,119219,128967,130161,115783,119913,113390,73733,30635,7719,280,1520,1556,1683,1699,1511,1565,1480,962,399,100,3,9629,2854,737696,218562,1172,1200,1298,1310,1165,1207,1141,742,308,77,2,347,355,384,388,345,357,338,220,91,23,0,89835,91970,99490,100412,89320,92505,87473,56881,23633,5954,216,26616,27248,29476,29749,26463,27407,25916,16852,7002,1764,64
2022-05-21,1397172,79379689,956323,258466614,12503,145081.0,192023.0,261189.0,278539.0,235659.0,219149.0,163908.0,94043.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116459,119227,128976,130170,115791,119921,113398,73738,30638,7719,280,1522,1558,1686,1701,1513,1567,1482,964,400,100,3,9646,2857,737847,218476,1174,1202,1300,1312,1167,1209,1143,743,309,77,2,347,356,385,388,345,358,338,220,91,23,0,89854,91989,99511,100432,89338,92524,87491,56892,23638,5956,216,26605,27238,29465,29738,26453,27396,25906,16845,6999,1763,64
2022-05-22,1409685,79398822,956382,258488414,12593,140817.0,186632.0,254131.0,270518.0,228943.0,213026.0,159854.0,92229.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116467,119235,128984,130178,115798,119928,113405,73743,30639,7720,280,1533,1570,1698,1714,1524,1579,1493,971,403,101,3,9716,2877,737954,218428,1183,1211,1310,1322,1176,1218,1152,749,311,78,2,350,358,388,391,348,360,341,221,92,23,0,89867,92003,99525,100447,89351,92538,87504,56901,23642,5957,216,26599,27232,29458,29731,26447,27390,25900,16842,6997,1763,64
2022-05-23,1485923,79505570,956563,258542597,12539,144901.0,193039.0,266800.0,286434.0,244392.0,230088.0,173741.0,99931.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116489,119257,129008,130203,115820,119951,113426,73757,30645,7721,280,1526,1563,1691,1706,1518,1572,1486,966,401,101,3,9677,2862,738249,218314,1178,1206,1305,1317,1171,1213,1147,746,310,78,2,348,356,385,389,346,358,339,220,91,23,0,89903,92039,99565,100487,89387,92575,87539,56923,23651,5959,216,26586,27217,29443,29716,26433,27376,25887,16833,6994,1762,63
2022-05-24,1538744,79602922,956949,258595338,12609,143394.0,188590.0,257777.0,276321.0,234863.0,221373.0,169097.0,97994.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116536,119305,129060,130256,115867,119999,113472,73787,30658,7724,280,1535,1572,1700,1716,1526,1581,1495,972,403,101,3,9733,2876,738697,218252,1185,1213,1312,1324,1178,1220,1154,750,311,78,2,350,358,387,391,348,360,341,221,92,23,0,89957,92095,99625,100548,89441,92631,87592,56958,23665,5963,216,26578,27210,29435,29707,26425,27368,25879,16828,6992,1761,63
2022-05-25,1594229,79730019,957520,258647559,12397,155143.0,218475.0,319129.0,328228.0,287430.0,276066.0,209262.0,123135.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116605,119377,129137,130333,115936,120071,113540,73831,30676,7729,280,1509,1545,1671,1687,1501,1554,1470,955,397,100,3,9571,2826,739287,218233,1165,1193,1290,1302,1158,1200,1134,737,306,77,2,344,352,381,384,342,354,335,217,90,22,0,90029,92169,99705,100628,89512,92705,87662,57003,23684,5967,216,26576,27207,29432,29704,26423,27366,25877,16827,6991,1761,63
2022-05-26,1563547,79830782,957783,258698041,12408,157079.0,210012.0,298678.0,313544.0,271388.0,261183.0,198726.0,116462.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116637,119409,129173,130369,115968,120104,113571,73851,30684,7731,280,1511,1546,1673,1688,1502,1555,1471,956,397,100,3,9581,2827,739635,218148,1166,1194,1292,1304,1160,1201,1136,738,306,77,2,344,352,381,384,342,354,335,217,90,22,0,90071,92212,99752,100676,89555,92748,87703,57030,23695,5970,216,26565,27197,29420,29693,26413,27355,25867,16820,6988,1760,63
2022-05-27,1633154,79954525,958216,258754025,12238,150578.0,198732.0,284243.0,298719.0,258888.0,248828.0,189973.0,111438.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116690,119463,129231,130428,116020,120158,113622,73884,30698,7735,280,1490,1525,1650,1665,1481,1534,1451,943,392,98,3,9452,2786,740129,218087,1151,1178,1274,1286,1144,1185,1120,728,302,76,2,339,347,375,379,337,349,330,214,89,22,0,90131,92274,99819,100743,89614,92810,87762,57068,23711,5974,216,26558,27189,29412,29685,26406,27347,25860,16815,6986,1760,63
2022-05-28,1529122,79988026,958298,258781793,12233,143300.0,187630.0,271989.0,285700.0,248244.0,238933.0,183524.0,108316.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116700,119474,129242,130439,116030,120168,113632,73891,30701,7735,280,1489,1525,1649,1665,1481,1533,1450,943,391,98,3,9449,2784,740272,218026,1150,1178,1274,1286,1144,1184,1120,728,302,76,2,339,347,375,378,337,349,330,214,89,22,0,90149,92292,99838,100762,89632,92828,87779,57079,23716,5975,216,26550,27182,29404,29676,26398,27340,25852,16811,6984,1759,63
2022-05-29,1503122,80031534,958356,258799447,12510,134811.0,178558.0,260170.0,273385.0,238255.0,230444.0,177307.0,105141.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116707,119481,129250,130447,116037,120176,113639,73895,30703,7736,280,1523,1559,1687,1702,1514,1568,1483,964,400,100,3,9664,2846,740367,217989,1176,1204,1303,1315,1170,1211,1145,745,309,78,2,346,354,383,387,344,356,337,219,91,22,0,90160,92303,99851,100775,89643,92840,87790,57087,23719,5976,216,26546,27177,29399,29671,26394,27335,25848,16808,6983,1759,63
2022-05-30,1459826,80154679,958577,258805393,12664,128228.0,168525.0,246740.0,259353.0,226829.0,220930.0,170808.0,101636.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116734,119508,129280,130477,116064,120203,113665,73912,30710,7737,280,1542,1578,1707,1723,1533,1588,1501,976,405,102,3,9783,2881,740555,218022,1191,1219,1319,1331,1184,1226,1160,754,313,78,2,350,359,388,392,348,361,341,222,92,23,0,90183,92327,99876,100801,89666,92864,87812,57101,23725,5978,216,26550,27181,29403,29676,26398,27339,25852,16810,6984,1759,63
2022-05-31,1591290,80278908,958941,258855956,12879,148724.0,186910.0,269528.0,287139.0,250515.0,244738.0,191199.0,113411.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116778,119554,129329,130527,116108,120249,113708,73940,30721,7740,280,1568,1605,1736,1753,1559,1615,1527,993,412,103,3,9951,2928,740981,217960,1211,1240,1342,1354,1204,1247,1179,767,318,80,2,356,365,394,398,354,367,347,225,93,23,0,90235,92380,99933,100859,89718,92917,87863,57134,23739,5981,217,26542,27173,29395,29667,26390,27331,25845,16806,6982,1759,63
2022-06-01,1570522,80424778,959549,258905102,12865,144065.0,176908.0,262186.0,278770.0,243066.0,238486.0,187444.0,112129.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116852,119630,129411,130609,116182,120325,113780,73987,30741,7745,281,1566,1603,1735,1751,1557,1613,1525,991,412,103,3,9942,2923,741591,217958,1210,1239,1340,1353,1203,1246,1178,766,318,80,2,355,364,394,397,353,366,346,225,93,23,0,90310,92456,100016,100942,89791,92994,87935,57181,23758,5986,217,26542,27173,29395,29667,26390,27331,25844,16805,6982,1759,63
2022-06-02,1541866,80536817,959799,258952308,13236,138745.0,169499.0,258303.0,273680.0,239332.0,236247.0,187298.0,113036.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116883,119661,129445,130643,116212,120357,113810,74006,30749,7747,281,1611,1650,1785,1801,1602,1659,1569,1020,424,106,3,10231,3005,741920,217879,1245,1275,1379,1392,1238,1282,1213,788,327,82,2,365,374,405,409,363,376,356,231,96,24,0,90350,92497,100060,100987,89831,93035,87974,57206,23769,5989,217,26533,27163,29384,29656,26380,27321,25835,16799,6980,1758,63
2022-06-03,1566517,80694121,960280,259004681,12918,134719.0,166210.0,253441.0,268441.0,234420.0,229934.0,182491.0,110051.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116941,119721,129510,130709,116270,120417,113867,74043,30764,7751,281,1573,1610,1742,1758,1564,1619,1531,996,413,104,3,9987,2931,742442,217838,1216,1245,1346,1359,1209,1252,1184,770,319,80,2,356,365,395,398,354,367,347,225,93,23,0,90413,92562,100130,101058,89894,93100,88036,57247,23785,5993,217,26528,27158,29379,29651,26375,27316,25830,16796,6978,1758,63
2022-06-04,1483954,80735491,960387,259032046,13121,163472.0,201857.0,289194.0,306300.0,264055.0,254310.0,200982.0,121597.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116954,119734,129524,130723,116283,120430,113880,74052,30768,7752,281,1597,1635,1769,1785,1588,1645,1555,1011,420,105,3,10145,2976,742603,217784,1235,1264,1368,1380,1228,1272,1202,782,325,81,2,362,371,401,405,360,373,352,229,95,24,0,90433,92582,100152,101080,89914,93121,88055,57259,23791,5994,217,26521,27151,29371,29643,26369,27309,25824,16792,6977,1758,63
2022-06-05,1470582,80771999,960455,259049320,13433,146164.0,180031.0,268379.0,284410.0,246144.0,239495.0,189669.0,114732.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,116963,119743,129533,130733,116292,120439,113888,74057,30770,7753,281,1635,1674,1811,1828,1626,1684,1592,1035,430,108,3,10387,3046,742705,217750,1264,1294,1400,1413,1257,1302,1231,800,332,83,3,370,379,410,414,368,381,361,234,97,24,0,90445,92595,100166,101093,89926,93133,88067,57267,23794,5995,217,26517,27147,29367,29639,26365,27305,25820,16789,6976,1757,63
2022-06-06,1520295,80881746,960828,259095038,13974,146831.0,177915.0,266235.0,281306.0,244184.0,237809.0,189145.0,115904.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117008,119789,129584,130784,116337,120486,113932,74086,30782,7756,281,1701,1742,1884,1902,1691,1752,1656,1077,447,112,4,10807,3167,743125,217703,1316,1347,1457,1471,1308,1355,1281,833,346,87,3,385,394,427,431,383,397,375,244,101,25,0,90496,92647,100223,101151,89977,93186,88117,57299,23807,5998,217,26511,27141,29360,29632,26359,27299,25814,16786,6974,1757,63
2022-06-07,1588475,81011706,961293,259139625,14664,151248.0,182462.0,283836.0,299000.0,259804.0,254817.0,204206.0,127118.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117065,119847,129646,130847,116393,120544,113987,74122,30797,7759,281,1785,1828,1977,1996,1775,1838,1738,1130,469,118,4,11343,3321,743612,217681,1381,1414,1529,1543,1373,1422,1345,874,363,91,3,404,414,447,452,402,416,393,256,106,26,0,90556,92708,100288,101217,90036,93247,88175,57337,23823,6002,217,26508,27138,29357,29629,26356,27296,25812,16784,6973,1757,63
2022-06-08,1580421,81167977,961997,259184860,15074,134881.0,153366.0,235386.0,255141.0,217594.0,211067.0,169988.0,104975.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117150,119935,129741,130943,116478,120632,114070,74176,30819,7765,281,1835,1879,2032,2051,1825,1890,1787,1162,482,121,4,11662,3412,744287,217710,1420,1453,1572,1587,1412,1462,1382,899,373,94,3,415,425,460,464,413,427,404,263,109,27,0,90638,92792,100379,101309,90118,93332,88255,57389,23844,6008,218,26512,27142,29361,29633,26360,27300,25815,16786,6974,1757,63
2022-06-09,1531671,81281153,962312,259228963,15409,125022.0,140522.0,222486.0,240145.0,203597.0,197362.0,160604.0,99628.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117189,119974,129784,130986,116516,120672,114108,74200,30829,7768,281,1876,1921,2078,2097,1865,1932,1827,1188,493,124,4,11923,3486,744657,217655,1451,1486,1608,1622,1443,1495,1413,919,381,96,3,424,434,470,474,422,437,413,268,111,28,1,90683,92838,100429,101359,90163,93378,88299,57417,23856,6011,218,26505,27135,29354,29626,26353,27293,25808,16782,6973,1756,63
2022-06-10,1575193,81434416,962893,259276762,15710,121780.0,137178.0,221467.0,239536.0,203136.0,197119.0,160685.0,100394.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117259,120046,129862,131065,116587,120745,114177,74245,30848,7772,282,1913,1958,2118,2138,1902,1970,1862,1211,503,126,4,12158,3552,745244,217649,1480,1515,1639,1654,1472,1524,1441,937,389,98,3,432,442,479,483,430,445,421,273,113,28,1,90754,92911,100508,101439,90234,93452,88368,57463,23875,6015,218,26505,27135,29353,29625,26352,27292,25808,16782,6972,1756,63
2022-06-11,1463443,81475782,962992,259302329,16396,119736.0,134750.0,217807.0,235587.0,199527.0,193943.0,158192.0,98485.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117271,120059,129875,131078,116599,120757,114188,74253,30851,7773,282,1996,2044,2211,2231,1985,2056,1944,1264,525,132,4,12691,3705,745394,217598,1545,1582,1711,1727,1536,1591,1504,978,406,102,3,451,461,499,504,448,464,439,285,118,29,1,90773,92930,100529,101460,90252,93471,88386,57474,23880,6017,218,26498,27128,29346,29618,26346,27286,25802,16778,6971,1756,63
2022-06-12,1461724,81505219,963042,259317929,17330,119587.0,133910.0,218845.0,236581.0,199726.0,193608.0,157905.0,98343.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117278,120065,129882,131085,116605,120763,114194,74256,30853,7773,282,2110,2160,2337,2358,2098,2173,2054,1336,555,139,5,13414,3916,745478,217564,1633,1672,1809,1825,1624,1682,1590,1034,429,108,3,476,488,528,533,474,491,464,301,125,31,1,90783,92941,100540,101471,90262,93481,88396,57481,23883,6017,218,26494,27124,29342,29613,26342,27282,25798,16775,6970,1756,63
2022-06-13,1555581,81559862,963124,259358795,18204,122112.0,136280.0,226817.0,244412.0,205847.0,199578.0,162978.0,101694.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117288,120075,129893,131096,116615,120774,114204,74263,30855,7774,282,2216,2269,2455,2477,2204,2282,2158,1403,583,146,5,14093,4111,745659,217465,1716,1757,1900,1918,1706,1767,1671,1086,451,113,4,500,512,554,559,497,515,487,316,131,33,1,90805,92963,100564,101496,90284,93504,88418,57495,23888,6019,218,26482,27112,29328,29600,26330,27269,25786,16767,6967,1755,63
2022-06-14,1579894,81715030,963477,259401134,19085,112390.0,124965.0,219881.0,234884.0,197762.0,191968.0,156621.0,98632.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117331,120119,129941,131144,116657,120818,114246,74290,30867,7777,282,2324,2379,2573,2597,2310,2393,2263,1471,611,154,5,14778,4307,746054,217423,1799,1842,1993,2011,1789,1853,1752,1139,473,119,4,524,536,580,586,521,540,510,332,137,34,1,90853,93012,100618,101549,90332,93553,88465,57525,23901,6022,218,26477,27106,29323,29594,26325,27264,25781,16764,6965,1755,63
2022-06-15,1592584,81855165,964049,259442566,19915,102720.0,114780.0,207287.0,221060.0,184985.0,178928.0,145916.0,92436.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117400,120191,130018,131222,116727,120890,114314,74334,30885,7782,282,2425,2482,2685,2710,2411,2497,2361,1535,638,160,5,15423,4492,746616,217433,1878,1922,2080,2099,1867,1934,1828,1189,494,124,4,547,560,605,611,543,563,532,346,143,36,1,90921,93083,100693,101626,90400,93624,88531,57568,23919,6026,218,26478,27108,29324,29596,26326,27265,25782,16765,6965,1755,63
2022-06-16,1533614,81966924,964404,259483979,20874,97126.0,107824.0,197809.0,210257.0,175127.0,169463.0,138691.0,87974.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117443,120235,130066,131270,116770,120934,114356,74361,30896,7784,282,2542,2602,2815,2841,2527,2617,2475,1609,668,168,6,16168,4706,747010,217394,1968,2015,2180,2200,1957,2027,1917,1246,517,130,4,573,586,634,640,569,590,558,362,150,37,1,90969,93132,100747,101679,90448,93673,88578,57599,23932,6030,218,26473,27103,29319,29590,26322,27260,25777,16762,6964,1754,63
2022-06-17,1546705,82113781,964867,259527667,21595,99543.0,107610.0,208797.0,220823.0,184623.0,180488.0,149893.0,96105.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117500,120293,130128,131333,116826,120992,114411,74397,30911,7788,282,2629,2692,2912,2939,2614,2707,2560,1665,691,174,6,16729,4866,747495,217372,2037,2085,2256,2277,2025,2097,1983,1289,535,135,4,592,606,656,662,589,610,576,375,155,39,1,91029,93192,100812,101745,90506,93734,88635,57636,23947,6034,219,26471,27100,29316,29587,26319,27258,25775,16760,6964,1754,63
2022-06-18,1442119,82166613,964960,259550565,22564,76644.0,79502.0,174155.0,184183.0,154782.0,153492.0,127778.0,82495.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117511,120304,130141,131346,116837,121004,114422,74404,30914,7789,282,2747,2813,3043,3071,2732,2829,2675,1739,722,182,6,17482,5082,747633,217327,2128,2179,2357,2379,2116,2192,2072,1347,560,141,5,618,633,685,691,615,637,602,391,162,41,1,91045,93209,100831,101764,90523,93751,88652,57647,23952,6035,219,26465,27094,29310,29581,26313,27252,25770,16757,6962,1754,63
2022-06-19,1432252,82204597,965076,259562455,24261,75263.0,77411.0,171305.0,181083.0,152560.0,150943.0,126377.0,81733.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117525,120319,130156,131362,116851,121018,114436,74413,30918,7790,282,2954,3024,3272,3302,2937,3042,2876,1870,777,195,7,18797,5464,747757,217319,2289,2343,2535,2558,2275,2357,2228,1449,602,151,5,665,681,736,743,661,685,647,421,175,44,1,91060,93225,100847,101781,90538,93767,88666,57656,23956,6036,219,26464,27093,29309,29580,26313,27251,25769,16756,6962,1754,63
2022-06-20,1404218,82303319,965351,259599685,25700,78248.0,80776.0,181393.0,191795.0,162119.0,161077.0,135198.0,87316.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117559,120353,130194,131399,116884,121053,114468,74434,30927,7792,282,3129,3204,3466,3498,3111,3222,3047,1981,823,207,7,19915,5785,748077,217274,2425,2482,2685,2710,2411,2497,2361,1535,638,160,5,704,721,780,787,700,725,685,446,185,46,1,91099,93265,100890,101825,90577,93807,88704,57681,23966,6038,219,26459,27088,29303,29574,26307,27245,25763,16753,6960,1753,63
2022-06-21,1573411,82451750,965813,259650885,27055,78645.0,79411.0,184079.0,193708.0,163354.0,163588.0,138037.0,88485.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117615,120411,130256,131462,116940,121111,114523,74470,30942,7796,282,3294,3373,3648,3682,3275,3392,3208,2086,866,218,7,20969,6086,748583,217230,2553,2614,2828,2854,2538,2629,2486,1616,671,169,6,741,758,820,828,736,763,721,469,194,49,1,91161,93328,100959,101894,90638,93871,88764,57720,23982,6042,219,26454,27082,29297,29568,26302,27240,25758,16749,6959,1753,63
2022-06-22,1505630,82600074,966463,259714055,28605,80227.0,79945.0,184796.0,194817.0,164838.0,165761.0,140238.0,91560.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117694,120492,130344,131551,117019,121192,114600,74520,30962,7801,283,3483,3566,3857,3893,3463,3587,3391,2205,916,230,8,22176,6429,749269,217194,2700,2764,2990,3018,2685,2780,2629,1709,710,179,6,782,801,867,875,778,806,762,495,205,51,1,91245,93413,101051,101987,90721,93957,88846,57773,24004,6048,219,26449,27078,29292,29563,26297,27235,25754,16747,6958,1753,63
2022-06-23,1474626,82706449,966715,259783362,30295,118437.0,146033.0,271022.0,278931.0,230905.0,213277.0,171356.0,106676.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117725,120523,130378,131585,117049,121224,114630,74540,30970,7803,283,3689,3776,4085,4123,3668,3798,3592,2335,970,244,8,23493,6802,749664,217051,2860,2928,3168,3197,2844,2945,2785,1811,752,189,6,828,848,917,925,823,852,806,524,217,54,1,91293,93463,101104,102041,90769,94006,88893,57804,24017,6051,219,26432,27060,29273,29544,26280,27217,25737,16736,6953,1752,63
2022-06-24,1554889,82858029,967106,259861245,31469,177639.0,254386.0,364109.0,374546.0,311518.0,275033.0,212572.0,128246.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117772,120572,130430,131638,117097,121273,114676,74570,30983,7806,283,3832,3923,4244,4283,3810,3946,3731,2426,1008,254,9,24410,7059,750192,216914,2972,3043,3292,3322,2955,3060,2894,1882,782,197,7,859,880,952,960,854,885,837,544,226,56,2,91357,93528,101176,102113,90833,94072,88955,57844,24034,6055,219,26415,27043,29254,29525,26263,27200,25721,16725,6949,1751,63
2022-06-25,1442818,82898627,967256,259922435,33406,137349.0,181068.0,293110.0,302250.0,252018.0,229228.0,181831.0,111820.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117791,120590,130450,131658,117115,121292,114694,74581,30988,7808,283,4068,4164,4505,4547,4044,4189,3961,2575,1070,269,9,25919,7487,750485,216771,3156,3231,3495,3527,3138,3250,3073,1998,830,209,7,911,933,1009,1019,906,938,887,577,239,60,2,91393,93565,101215,102152,90868,94109,88990,57867,24043,6058,219,26398,27025,29235,29505,26246,27182,25704,16714,6944,1749,63
2022-06-26,1436212,82932785,967341,259947362,35748,136878.0,180385.0,291773.0,300873.0,251039.0,228527.0,181275.0,111815.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,117801,120601,130462,131670,117125,121302,114704,74588,30991,7808,283,4353,4456,4821,4865,4328,4482,4238,2756,1145,288,10,27739,8009,750623,216718,3378,3458,3741,3775,3358,3478,3289,2138,888,223,8,975,998,1080,1090,969,1004,949,617,256,64,2,91409,93582,101234,102171,90885,94126,89006,57877,24047,6059,219,26391,27018,29228,29498,26240,27176,25697,16710,6943,1749,63
